16163,28099,2019-09-03,1001,60,5.0
16549,28099,2019-09-02,1004,50,8.25
16691,28099,2019-09-02,1001,61,3.75
17294,28099,2019-09-20,1003,32,13.0
17894,28099,2019-09-03,1001,27,4.5
18086,28099,2019-09-11,1001,80,5.0
18146,28099,2019-09-18,1001,19,4.0
18487,28099,2019-09-27,1000,11,9.75
19886,54430,2019-09-09,1001,69,5.0
20100,54430,2019-09-28,1001,84,3.75
20995,54430,2019-09-08,1003,39,13.0
20998,54430,2019-09-14,1002,10,23.0
21468,54430,2019-09-07,1004,54,11.0
23961,71015,2019-09-25,1001,87,4.25
25430,71015,2019-09-05,1001,6,3.75
25723,71015,2019-09-07,1001,10,3.75
26066,71015,2019-09-20,1000,24,13.0
26248,71015,2019-09-11,1001,92,4.0
26446,71015,2019-09-30,1001,13,4.5
27237,79937,2019-09-18,1001,69,5.0
27475,79937,2019-09-20,1001,51,4.0
29180,79937,2019-09-07,1004,74,8.8
29622,79937,2019-09-23,1001,18,5.0
29906,79937,2019-09-08,1001,12,5.0
29916,79937,2019-09-26,1002,47,19.55
31738,1769,2019-09-26,1003,40,13.0
31833,1769,2019-09-12,1001,66,4.0
31963,1769,2019-09-11,1001,42,5.0
32289,1769,2019-09-06,1004,87,11.0
32854,1769,2019-09-13,1001,90,5.0
33084,1769,2019-09-23,1004,32,8.25
37101,68233,2019-09-04,1001,49,5.0
37210,68233,2019-09-29,1000,8,13.0
37264,68233,2019-09-18,1001,74,5.0
37344,68233,2019-09-01,1004,48,11.0
38699,68233,2019-09-06,1004,10,11.0
38823,68233,2019-09-14,1000,32,10.4
38851,68233,2019-09-03,1000,11,13.0
38954,68233,2019-09-17,1004,93,11.0
39191,68233,2019-09-18,1004,3,11.0
46960,71047,2019-09-13,1001,49,4.75
46993,71047,2019-09-11,1004,40,8.8
48299,71047,2019-09-03,1001,62,4.0
48798,71047,2019-09-27,1001,47,3.75
49771,71047,2019-09-09,1001,64,5.0
50305,71047,2019-09-12,1000,26,13.0
53822,79731,2019-09-02,1003,43,10.4
53973,79731,2019-09-27,1001,28,3.75
54293,79731,2019-09-12,1001,19,3.75
55225,79731,2019-09-28,1001,40,4.25
55447,79731,2019-09-10,1002,55,23.0
56114,79731,2019-09-25,1002,6,20.7
56124,79731,2019-09-07,1001,93,5.0
56244,79731,2019-09-21,1003,39,13.0
58404,44736,2019-09-01,1003,50,13.0
59186,44736,2019-09-16,1004,78,11.0
59328,44736,2019-09-05,1001,46,4.0
60780,57940,2019-09-26,1004,12,8.8
60875,57940,2019-09-11,1003,74,12.35
61022,57940,2019-09-08,1001,73,4.75
61275,57940,2019-09-14,1001,75,4.75
61436,57940,2019-09-26,1001,7,5.0
61806,57940,2019-09-28,1003,57,13.0
61990,57940,2019-09-07,1000,67,10.4
62095,57940,2019-09-12,1002,71,23.0
62101,57940,2019-09-20,1001,80,5.0
62140,57940,2019-09-09,1000,16,13.0
62520,57940,2019-09-23,1004,76,10.45
62978,57940,2019-09-04,1001,67,4.75
63204,57940,2019-09-23,1000,70,13.0
63481,57940,2019-09-15,1001,51,3.75
65474,66567,2019-09-29,1004,91,11.0
65577,66567,2019-09-09,1002,77,21.849999999999998
66084,66567,2019-09-23,1001,27,5.0
66345,66567,2019-09-10,1001,58,5.0
69202,91057,2019-09-11,1002,1168,21.849999999999998
69391,91057,2019-09-15,1004,576,11.0
69739,91057,2019-09-29,1002,240,23.0
70778,91057,2019-09-17,1002,128,23.0
71794,192,2019-09-05,1004,76,8.8
72608,192,2019-09-29,1001,65,4.0
72665,192,2019-09-27,1002,16,19.55
73449,192,2019-09-18,1003,60,13.0
73973,192,2019-09-15,1003,17,11.700000000000001
74368,192,2019-09-26,1000,63,13.0
74468,192,2019-09-06,1001,17,5.0
74946,192,2019-09-16,1002,19,23.0
75881,49181,2019-09-16,1000,57,13.0
76099,49181,2019-09-01,1001,34,3.75
76916,49181,2019-09-17,1001,65,4.0
77546,49181,2019-09-09,1001,34,5.0
77922,49181,2019-09-08,1000,7,13.0
78081,49181,2019-09-22,1001,82,4.25
79664,7282,2019-09-22,1000,23,11.700000000000001
79948,7282,2019-09-21,1002,7,23.0
80371,7282,2019-09-04,1001,20,5.0
81488,7282,2019-09-26,1001,31,5.0
81556,7282,2019-09-13,1001,80,5.0
