48870,71047,2018-03-31,1000,10,13.0
71715,192,2018-03-09,1001,27,5.0
71757,192,2018-03-15,1001,36,5.0
71811,192,2018-03-12,1001,43,4.0
72067,192,2018-03-28,1002,88,21.849999999999998
72169,192,2018-03-16,1004,33,9.9
72758,192,2018-03-31,1002,61,17.25
73298,192,2018-03-14,1003,38,12.35
73467,192,2018-03-31,1000,79,13.0
117320,79491,2018-03-23,1004,58,9.35
118027,79491,2018-03-26,1004,34,10.45
119131,79491,2018-03-23,1003,46,13.0
119629,79491,2018-03-18,1000,47,13.0
119848,79491,2018-03-02,1001,32,3.75
120613,79491,2018-03-03,1001,9,4.25
121104,92285,2018-03-25,1004,37,11.0
122028,92285,2018-03-04,1004,81,11.0
123165,92285,2018-03-31,1001,20,4.25
123358,92285,2018-03-30,1003,38,13.0
124168,92285,2018-03-28,1001,17,5.0
130060,25901,2018-03-17,1001,18,3.75
130078,25901,2018-03-26,1004,35,11.0
130544,25901,2018-03-31,1001,78,5.0
130912,25901,2018-03-13,1001,68,5.0
132092,25901,2018-03-20,1001,81,4.75
132485,25901,2018-03-12,1000,77,13.0
132491,25901,2018-03-29,1000,22,9.75
133405,25901,2018-03-22,1000,50,12.35
155292,50007,2018-03-08,1002,20,23.0
155374,50007,2018-03-05,1001,65,4.5
156028,50007,2018-03-23,1001,49,4.75
156135,50007,2018-03-15,1000,40,13.0
156325,50007,2018-03-27,1000,20,12.35
157143,50007,2018-03-20,1000,40,13.0
158221,50007,2018-03-10,1002,58,18.400000000000002
167488,88091,2018-03-26,1001,17,4.0
168307,88091,2018-03-09,1004,52,9.9
168898,88091,2018-03-14,1001,52,4.5
169182,88091,2018-03-19,1001,14,5.0
169446,88091,2018-03-11,1004,89,11.0
169962,88091,2018-03-18,1003,37,13.0
170320,88091,2018-03-29,1001,42,3.75
204367,54940,2018-03-27,1002,55,23.0
204963,54940,2018-03-19,1001,15,3.75
206623,54940,2018-03-03,1001,51,5.0
206938,54940,2018-03-31,1001,11,4.75
207666,54940,2018-03-22,1000,40,10.4
207713,54940,2018-03-13,1004,40,8.25
208001,54940,2018-03-26,1001,90,5.0
220917,51268,2018-03-25,1004,756,11.0
220933,51268,2018-03-15,1004,1068,11.0
221015,51268,2018-03-05,1000,156,13.0
221500,51268,2018-03-17,1001,1056,4.75
222216,51268,2018-03-31,1003,408,10.4
222855,51268,2018-03-15,1004,816,11.0
223460,51268,2018-03-09,1000,408,13.0
231902,68560,2018-03-11,1003,67,10.4
232365,68560,2018-03-13,1001,23,5.0
233254,68560,2018-03-30,1001,34,4.25
234374,68560,2018-03-25,1004,55,9.35
234810,68560,2018-03-09,1001,4,5.0
246845,40558,2018-03-25,1001,25,4.0
247275,40558,2018-03-13,1002,25,21.849999999999998
247753,40558,2018-03-21,1004,25,11.0
248264,40558,2018-03-17,1001,9,5.0
248664,40558,2018-03-22,1001,26,5.0
255598,43364,2018-03-04,1004,4,11.0
255961,43364,2018-03-10,1003,6,13.0
256512,43364,2018-03-01,1004,23,11.0
256759,43364,2018-03-22,1002,48,23.0
257426,43364,2018-03-29,1001,30,5.0
257528,43364,2018-03-11,1001,42,5.0
257654,43364,2018-03-15,1004,52,8.25
258025,43364,2018-03-07,1004,9,8.8
258198,43364,2018-03-09,1000,9,13.0
258473,43364,2018-03-19,1001,41,4.5
308054,76674,2018-03-17,1001,6,4.5
308323,76674,2018-03-27,1001,5,5.0
308765,76674,2018-03-29,1001,69,5.0
308912,76674,2018-03-08,1000,58,12.35
310750,76674,2018-03-03,1004,27,11.0
332499,83779,2018-03-15,1003,4,10.4
332898,83779,2018-03-15,1001,45,4.5
333469,83779,2018-03-13,1001,60,4.5
333641,83779,2018-03-10,1001,63,4.75
333993,83779,2018-03-19,1004,57,11.0
334234,83779,2018-03-27,1001,72,5.0
334315,83779,2018-03-17,1003,65,11.700000000000001
334655,83779,2018-03-02,1003,14,13.0
334739,83779,2018-03-21,1003,80,13.0
334842,83779,2018-03-01,1004,69,9.9
334959,83779,2018-03-15,1003,17,13.0
363365,81473,2018-03-25,1000,27,12.35
363978,81473,2018-03-31,1004,70,9.9
363994,81473,2018-03-17,1004,28,11.0
364244,81473,2018-03-19,1001,68,5.0
364611,81473,2018-03-08,1004,19,9.9
365715,81473,2018-03-26,1000,44,9.75
432747,84813,2018-03-27,1004,39,11.0
434069,84813,2018-03-15,1000,65,13.0
435085,84813,2018-03-02,1002,45,23.0
454944,31208,2018-03-14,1001,15,3.75
454988,31208,2018-03-20,1002,42,23.0
455315,31208,2018-03-01,1004,18,9.9
456490,31208,2018-03-01,1001,40,4.5
483719,85534,2018-03-10,1001,69,4.5
483767,85534,2018-03-24,1001,4,5.0
484347,85534,2018-03-14,1003,64,11.049999999999999
484768,85534,2018-03-23,1001,27,4.75
488200,91260,2018-03-25,1001,70,5.0
488543,91260,2018-03-06,1002,51,17.25
488666,91260,2018-03-29,1004,50,9.9
489176,91260,2018-03-28,1001,3,5.0
489424,91260,2018-03-27,1001,86,3.75
489929,91260,2018-03-27,1003,48,12.35
491194,91260,2018-03-26,1003,80,13.0
513555,77184,2018-03-30,1001,72,3.75
513953,77184,2018-03-31,1004,28,11.0
514246,77184,2018-03-24,1003,59,13.0
514433,77184,2018-03-09,1003,26,12.35
516041,77184,2018-03-30,1004,36,10.45
516338,77184,2018-03-01,1003,60,10.4
524997,2158,2018-03-25,1004,66,9.9
525866,2158,2018-03-18,1001,36,4.5
526036,2158,2018-03-18,1000,81,13.0
526255,2158,2018-03-03,1000,41,13.0
526459,2158,2018-03-06,1001,53,5.0
526657,2158,2018-03-19,1004,12,11.0
526782,2158,2018-03-11,1003,81,11.049999999999999
527081,2158,2018-03-07,1000,63,10.4
527283,2158,2018-03-04,1004,28,11.0
590990,66323,2018-03-03,1001,66,4.0
591226,66323,2018-03-31,1000,25,10.4
592057,66323,2018-03-21,1004,76,11.0
592464,66323,2018-03-03,1003,29,13.0
592768,66323,2018-03-09,1003,14,13.0
593159,66323,2018-03-09,1000,65,11.049999999999999
594823,66323,2018-03-26,1001,2,5.0
594867,66323,2018-03-07,1001,36,5.0
595093,83771,2018-03-04,1003,69,12.35
595340,83771,2018-03-04,1004,35,11.0
595961,83771,2018-03-27,1003,2,11.049999999999999
596895,83771,2018-03-29,1001,59,4.5
597452,83771,2018-03-20,1004,85,11.0
631169,89934,2018-03-27,1004,74,8.25
631511,89934,2018-03-16,1004,50,11.0
632989,89934,2018-03-13,1001,28,5.0
633805,89934,2018-03-27,1000,41,13.0
636800,24800,2018-03-14,1002,35,17.25
637675,24800,2018-03-29,1000,23,9.75
637925,24800,2018-03-07,1001,62,4.75
