purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
16241,28099,2019-12-22,1004,93,11.0
16794,28099,2019-12-04,1004,30,11.0
16840,28099,2019-12-31,1004,46,11.0
17057,28099,2019-12-03,1003,109,13.0
17479,28099,2019-12-05,1002,109,17.25
17617,28099,2019-12-04,1004,75,9.9
18272,28099,2019-12-16,1001,16,5.0
19705,54430,2019-12-30,1003,43,13.0
19750,54430,2019-12-06,1001,71,5.0
20242,54430,2019-12-13,1004,31,9.9
20732,54430,2019-12-24,1001,91,5.0
20786,54430,2019-12-07,1001,61,5.0
20823,54430,2019-12-09,1003,59,13.0
21040,54430,2019-12-23,1001,87,5.0
21115,54430,2019-12-06,1001,70,4.0
21222,54430,2019-12-16,1001,17,4.75
21769,54430,2019-12-25,1001,20,4.0
23962,71015,2019-12-01,1004,73,8.25
25179,71015,2019-12-02,1004,21,9.9
25755,71015,2019-12-01,1002,21,23.0
26083,71015,2019-12-06,1003,84,13.0
26405,71015,2019-12-17,1001,83,5.0
26444,71015,2019-12-15,1004,27,11.0
27710,79937,2019-12-30,1001,60,4.75
28444,79937,2019-12-18,1000,14,13.0
28747,79937,2019-12-16,1001,92,5.0
28875,79937,2019-12-06,1001,36,4.5
29135,79937,2019-12-18,1000,107,13.0
29350,79937,2019-12-07,1002,80,20.7
29965,79937,2019-12-05,1003,39,13.0
32959,1769,2019-12-30,1004,52,9.9
33609,1769,2019-12-07,1004,77,8.8
33740,1769,2019-12-30,1004,18,11.0
36422,68233,2019-12-19,1000,14,13.0
37042,68233,2019-12-19,1001,74,5.0
38690,68233,2019-12-23,1001,30,4.25
39021,68233,2019-12-24,1004,26,11.0
39296,68233,2019-12-09,1001,27,4.75
39670,68233,2019-12-17,1002,72,21.849999999999998
42521,73767,2019-12-16,1004,36,11.0
42908,73767,2019-12-20,1001,87,5.0
42972,73767,2019-12-05,1001,62,4.0
43512,73767,2019-12-27,1001,105,4.75
43899,73767,2019-12-30,1000,102,13.0
44643,73767,2019-12-23,1000,75,13.0
44802,73767,2019-12-08,1004,87,11.0
46736,71047,2019-12-25,1001,10,4.75
46872,71047,2019-12-23,1002,66,18.400000000000002
47042,71047,2019-12-27,1001,8,5.0
48236,71047,2019-12-07,1000,96,12.35
48761,71047,2019-12-28,1001,9,5.0
49016,71047,2019-12-19,1001,70,4.0
49911,71047,2019-12-22,1004,96,9.35
50220,71047,2019-12-31,1001,102,4.0
50319,71047,2019-12-13,1000,40,13.0
54004,79731,2019-12-03,1002,13,23.0
54653,79731,2019-12-24,1003,79,13.0
54754,79731,2019-12-09,1004,93,9.9
54848,79731,2019-12-09,1004,4,11.0
54981,79731,2019-12-28,1004,90,11.0
55455,79731,2019-12-21,1001,25,3.75
56374,79731,2019-12-02,1001,51,4.25
58169,44736,2019-12-21,1003,59,10.4
