purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
15662,28099,2020-11-21,1000,276,11.700000000000001
15768,28099,2020-11-23,1003,192,13.0
15786,28099,2020-11-12,1003,204,9.75
16608,28099,2020-11-02,1002,20,23.0
16674,28099,2020-11-25,1001,168,4.5
16824,28099,2020-11-23,1001,316,5.0
16927,28099,2020-11-12,1001,136,5.0
16983,28099,2020-11-30,1003,288,9.75
17253,28099,2020-11-11,1001,252,5.0
17365,28099,2020-11-04,1002,116,23.0
17967,28099,2020-11-12,1003,120,13.0
18368,28099,2020-11-04,1002,280,23.0
20345,54430,2020-11-01,1003,372,10.4
20379,54430,2020-11-03,1003,300,9.75
20952,54430,2020-11-14,1002,264,19.55
21248,54430,2020-11-13,1001,244,5.0
22511,54430,2020-11-13,1001,20,5.0
24528,71015,2020-11-08,1004,120,8.25
24643,71015,2020-11-11,1001,252,4.25
25342,71015,2020-11-13,1001,160,5.0
26685,79937,2020-11-28,1002,244,19.55
26768,79937,2020-11-03,1004,24,9.9
27954,79937,2020-11-15,1001,128,5.0
28315,79937,2020-11-23,1000,384,13.0
28461,79937,2020-11-05,1004,56,9.35
28829,79937,2020-11-24,1000,8,11.700000000000001
28855,79937,2020-11-06,1002,288,19.55
29571,79937,2020-11-03,1003,388,11.700000000000001
31765,1769,2020-11-26,1003,272,13.0
32845,1769,2020-11-26,1004,212,11.0
33102,1769,2020-11-07,1002,308,23.0
34548,80591,2020-11-18,1001,152,4.75
34568,80591,2020-11-04,1001,144,5.0
34594,80591,2020-11-02,1001,168,5.0
34902,80591,2020-11-09,1004,244,8.8
34997,80591,2020-11-22,1001,84,5.0
35994,80591,2020-11-25,1001,60,4.0
36090,80591,2020-11-13,1001,360,5.0
36373,68233,2020-11-19,1000,260,13.0
39970,89328,2020-11-07,1003,7128,12.35
39971,89328,2020-11-09,1000,5616,13.0
40782,89328,2020-11-21,1002,5904,21.849999999999998
40920,89328,2020-11-17,1003,1296,9.75
40932,89328,2020-11-24,1004,3456,11.0
40977,89328,2020-11-20,1003,5112,13.0
41662,89328,2020-11-13,1002,2160,21.849999999999998
41685,89328,2020-11-30,1000,1440,9.75
41755,89328,2020-11-08,1003,1728,13.0
42530,73767,2020-11-25,1000,28,13.0
42814,73767,2020-11-20,1004,260,11.0
43718,73767,2020-11-05,1001,356,4.25
43722,73767,2020-11-19,1001,304,5.0
43809,73767,2020-11-21,1001,320,5.0
43824,73767,2020-11-27,1003,92,13.0
43931,73767,2020-11-04,1000,224,13.0
44348,73767,2020-11-13,1001,92,4.5
44354,73767,2020-11-08,1002,152,23.0
44551,73767,2020-11-10,1001,324,5.0
44925,73965,2020-11-07,1004,8,8.25
45038,73965,2020-11-29,1001,380,5.0
46254,73965,2020-11-09,1001,20,5.0
46547,73965,2020-11-18,1001,336,4.0
46917,71047,2020-11-04,1001,76,5.0
48144,71047,2020-11-04,1001,300,5.0
48480,71047,2020-11-15,1001,76,5.0
48497,71047,2020-11-10,1001,28,4.25
48847,71047,2020-11-05,1004,376,8.25
49347,71047,2020-11-02,1003,48,11.049999999999999
49511,71047,2020-11-15,1000,192,13.0
50443,71047,2020-11-21,1001,304,5.0
51579,50489,2020-11-18,1001,196,5.0
51914,50489,2020-11-19,1002,236,23.0
51924,50489,2020-11-18,1004,196,9.35
52063,50489,2020-11-14,1001,44,5.0
52251,50489,2020-11-16,1000,280,10.4
52461,50489,2020-11-28,1001,360,4.5
52533,50489,2020-11-20,1002,4,23.0
53580,79731,2020-11-24,1001,152,4.5
55166,79731,2020-11-10,1001,268,3.75
56963,30421,2020-11-03,1004,140,11.0
57003,30421,2020-11-27,1004,300,11.0
57377,30421,2020-11-01,1001,52,5.0
57842,30421,2020-11-21,1003,8,13.0
58548,44736,2020-11-16,1002,260,23.0
58753,44736,2020-11-19,1003,136,13.0
58755,44736,2020-11-24,1003,168,11.049999999999999
58853,44736,2020-11-02,1003,380,11.700000000000001
59824,44736,2020-11-19,1004,168,11.0
60678,57940,2020-11-08,1004,16,11.0
61121,57940,2020-11-08,1001,120,4.5
61774,57940,2020-11-07,1001,384,5.0
62166,57940,2020-11-29,1000,392,13.0
62386,57940,2020-11-16,1001,348,5.0
63037,57940,2020-11-10,1002,284,23.0
63207,57940,2020-11-22,1001,200,4.0
64019,17791,2020-11-22,1004,304,8.8
64079,17791,2020-11-13,1003,284,11.049999999999999
65596,66567,2020-11-08,1001,180,5.0
66603,66567,2020-11-04,1004,228,8.25
66789,66567,2020-11-08,1004,96,9.9
67185,66567,2020-11-29,1001,356,4.0
67218,66567,2020-11-15,1001,8,5.0
67383,66567,2020-11-15,1001,112,5.0
67682,66567,2020-11-23,1001,84,4.25
68071,66567,2020-11-16,1001,168,4.5
68265,66567,2020-11-13,1000,76,10.4
68699,91057,2020-11-06,1002,6208,23.0
68861,91057,2020-11-12,1002,256,23.0
69843,91057,2020-11-10,1000,2752,13.0
70213,91057,2020-11-09,1004,6080,11.0
71826,192,2020-11-03,1001,168,4.25
73035,192,2020-11-12,1003,392,11.049999999999999
75766,49181,2020-11-15,1002,48,18.400000000000002
76096,49181,2020-11-24,1000,192,13.0
77064,49181,2020-11-03,1001,20,4.0
78079,49181,2020-11-04,1000,140,13.0
78331,49181,2020-11-10,1000,380,11.049999999999999
80910,7282,2020-11-05,1002,28,19.55
81062,7282,2020-11-12,1001,164,5.0
81134,7282,2020-11-03,1004,128,11.0
82488,6579,2020-11-09,1002,336,21.849999999999998
83610,6579,2020-11-12,1001,336,3.75
83675,6579,2020-11-26,1004,264,9.9
83769,6579,2020-11-19,1001,288,3.75
83952,6579,2020-11-19,1001,136,3.75
83991,6579,2020-11-22,1001,52,4.25
84496,6579,2020-11-11,1004,88,11.0
85002,87369,2020-11-04,1001,64,4.0
85661,87369,2020-11-16,1001,280,5.0
86957,87369,2020-11-19,1004,180,8.25
87153,87369,2020-11-01,1001,120,5.0
