23705,71015,2018-05-21,1003,57,11.049999999999999
24566,71015,2018-05-19,1001,12,5.0
24752,71015,2018-05-22,1001,25,5.0
25269,71015,2018-05-25,1004,22,9.35
36809,68233,2018-05-08,1001,27,5.0
36932,68233,2018-05-28,1001,29,3.75
38136,68233,2018-05-17,1001,37,4.75
38522,68233,2018-05-10,1000,57,13.0
39446,68233,2018-05-11,1001,12,4.75
39788,68233,2018-05-02,1001,69,5.0
46686,71047,2018-05-28,1004,25,11.0
46762,71047,2018-05-31,1001,59,5.0
47306,71047,2018-05-15,1000,80,13.0
47922,71047,2018-05-13,1004,10,10.45
47940,71047,2018-05-14,1001,20,4.0
48311,71047,2018-05-29,1004,83,8.25
48853,71047,2018-05-29,1004,28,11.0
48964,71047,2018-05-16,1001,20,5.0
50039,71047,2018-05-18,1002,35,17.25
50290,71047,2018-05-19,1001,6,5.0
50356,71047,2018-05-23,1000,29,13.0
72344,192,2018-05-10,1003,80,13.0
72910,192,2018-05-15,1001,27,3.75
73599,192,2018-05-29,1004,43,11.0
74001,192,2018-05-16,1001,77,3.75
74260,192,2018-05-14,1003,5,13.0
99563,31200,2018-05-04,1002,46,21.849999999999998
99725,31200,2018-05-31,1001,56,5.0
99878,31200,2018-05-18,1000,18,9.75
100199,31200,2018-05-26,1004,31,11.0
100374,31200,2018-05-24,1001,85,5.0
100580,31200,2018-05-09,1003,67,13.0
100954,31200,2018-05-27,1001,36,4.0
101217,31200,2018-05-13,1000,81,10.4
102030,31200,2018-05-03,1000,6,13.0
102366,31200,2018-05-05,1001,47,3.75
102417,31200,2018-05-10,1001,31,4.5
102760,31200,2018-05-05,1001,57,5.0
117528,79491,2018-05-02,1001,2,5.0
118646,79491,2018-05-05,1001,37,5.0
118748,79491,2018-05-20,1000,46,11.700000000000001
119013,79491,2018-05-03,1001,34,3.75
119403,79491,2018-05-24,1004,69,8.25
120409,79491,2018-05-29,1001,4,4.75
121054,92285,2018-05-05,1000,3,13.0
121062,92285,2018-05-05,1001,80,4.75
121831,92285,2018-05-16,1004,65,10.45
122034,92285,2018-05-16,1001,27,4.25
122164,92285,2018-05-06,1001,32,4.0
122438,92285,2018-05-25,1001,63,5.0
122639,92285,2018-05-21,1001,85,4.5
123879,92285,2018-05-13,1003,14,13.0
131783,25901,2018-05-06,1003,17,13.0
132247,25901,2018-05-25,1004,63,10.45
132635,25901,2018-05-18,1000,36,9.75
133216,25901,2018-05-20,1004,64,9.9
136051,11683,2018-05-24,1001,71,5.0
136573,11683,2018-05-06,1001,44,5.0
136659,11683,2018-05-13,1001,17,4.75
137322,11683,2018-05-09,1002,15,21.849999999999998
137915,11683,2018-05-10,1001,78,4.75
138032,11683,2018-05-24,1002,25,20.7
138251,11683,2018-05-23,1000,28,13.0
138329,11683,2018-05-21,1001,27,5.0
138942,11683,2018-05-19,1004,3,11.0
138977,11683,2018-05-21,1004,83,8.25
155436,50007,2018-05-17,1001,14,4.25
155925,50007,2018-05-30,1001,23,5.0
156502,50007,2018-05-21,1003,9,12.35
156739,50007,2018-05-09,1001,60,5.0
157102,50007,2018-05-03,1002,80,23.0
157642,50007,2018-05-21,1000,17,13.0
168558,88091,2018-05-07,1001,13,5.0
169270,88091,2018-05-22,1002,28,20.7
169502,88091,2018-05-10,1001,73,4.5
177980,78761,2018-05-28,1001,74,4.25
180674,78761,2018-05-31,1001,80,5.0
191269,99041,2018-05-30,1003,1078,13.0
191288,99041,2018-05-27,1000,910,9.75
191345,99041,2018-05-25,1003,378,13.0
192200,99041,2018-05-08,1003,322,13.0
192216,99041,2018-05-06,1002,994,18.400000000000002
193801,99041,2018-05-14,1004,546,11.0
193907,99041,2018-05-22,1002,266,23.0
204384,54940,2018-05-23,1001,57,5.0
204476,54940,2018-05-13,1002,45,23.0
205391,54940,2018-05-18,1001,28,5.0
207682,54940,2018-05-01,1001,45,4.0
207950,54940,2018-05-05,1004,78,8.25
222082,51268,2018-05-30,1000,432,13.0
222897,51268,2018-05-28,1000,204,13.0
223036,51268,2018-05-31,1004,660,10.45
223257,51268,2018-05-12,1000,384,13.0
223981,51268,2018-05-23,1004,144,11.0
231972,68560,2018-05-12,1004,20,11.0
232110,68560,2018-05-25,1004,72,9.9
232415,68560,2018-05-21,1000,59,9.75
233775,68560,2018-05-23,1001,57,3.75
234123,68560,2018-05-03,1001,65,4.0
234708,68560,2018-05-25,1004,81,11.0
235016,68560,2018-05-25,1003,62,12.35
246141,40558,2018-05-11,1001,85,5.0
246774,40558,2018-05-09,1004,13,8.25
247123,40558,2018-05-29,1000,42,13.0
247356,40558,2018-05-22,1001,23,4.75
247803,40558,2018-05-27,1002,65,18.400000000000002
247964,40558,2018-05-22,1001,14,3.75
248481,40558,2018-05-09,1001,7,5.0
255177,43364,2018-05-23,1000,19,10.4
255979,43364,2018-05-15,1000,29,11.049999999999999
256098,43364,2018-05-11,1001,45,3.75
256131,43364,2018-05-05,1001,59,4.25
257280,43364,2018-05-10,1001,8,5.0
257405,43364,2018-05-02,1004,41,9.35
257796,43364,2018-05-07,1004,50,11.0
258663,43364,2018-05-02,1003,8,12.35
270290,60968,2018-05-23,1001,59,4.25
270640,60968,2018-05-29,1000,34,13.0
272097,60968,2018-05-20,1001,23,4.75
272166,60968,2018-05-07,1003,39,13.0
272557,60968,2018-05-19,1001,19,4.25
308149,76674,2018-05-31,1001,74,4.0
309638,76674,2018-05-30,1001,46,5.0
310173,76674,2018-05-10,1002,46,23.0
310559,76674,2018-05-17,1004,74,9.35
310589,76674,2018-05-24,1002,10,17.25
310821,76674,2018-05-24,1001,42,4.75
