13455,88836,2021-05-17,1004,37,11.0
13668,88836,2021-05-22,1004,46,8.8
13711,88836,2021-05-17,1004,36,11.0
13872,88836,2021-05-18,1004,33,8.8
15828,28099,2021-05-11,1000,50,11.049999999999999
15884,28099,2021-05-15,1001,54,4.75
16385,28099,2021-05-09,1002,61,18.400000000000002
17075,28099,2021-05-19,1001,18,4.25
17156,28099,2021-05-30,1004,83,11.0
17533,28099,2021-05-11,1001,16,5.0
17713,28099,2021-05-17,1003,69,11.700000000000001
18220,28099,2021-05-04,1000,59,9.75
18252,28099,2021-05-31,1004,52,10.45
20067,54430,2021-05-12,1001,78,5.0
20332,54430,2021-05-08,1001,17,5.0
21085,54430,2021-05-12,1004,62,9.35
21213,54430,2021-05-07,1004,36,9.9
21565,54430,2021-05-28,1004,9,11.0
21575,54430,2021-05-10,1003,68,12.35
22107,54430,2021-05-11,1001,84,5.0
22342,54430,2021-05-25,1000,73,11.049999999999999
24349,71015,2021-05-15,1004,46,10.45
24622,71015,2021-05-23,1002,10,17.25
24859,71015,2021-05-03,1001,54,4.5
25982,71015,2021-05-20,1001,78,4.5
26400,71015,2021-05-06,1001,57,3.75
26457,71015,2021-05-26,1003,25,13.0
26657,79937,2021-05-31,1001,51,5.0
26848,79937,2021-05-11,1000,49,9.75
27529,79937,2021-05-04,1001,81,4.25
28237,79937,2021-05-10,1001,74,4.5
28359,79937,2021-05-10,1001,6,5.0
29065,79937,2021-05-26,1001,82,5.0
29645,79937,2021-05-29,1001,38,4.5
29705,79937,2021-05-03,1003,40,13.0
30054,54056,2021-05-12,1001,57,4.75
30221,54056,2021-05-04,1004,34,11.0
30560,54056,2021-05-14,1002,77,18.400000000000002
30895,54056,2021-05-05,1000,72,13.0
30916,54056,2021-05-21,1003,30,13.0
31086,54056,2021-05-18,1000,21,13.0
31211,54056,2021-05-09,1004,11,11.0
31428,54056,2021-05-04,1003,16,11.049999999999999
32311,1769,2021-05-31,1004,26,9.35
32827,1769,2021-05-20,1001,23,5.0
33045,1769,2021-05-09,1002,75,20.7
33069,1769,2021-05-23,1004,51,10.45
33250,1769,2021-05-12,1004,36,11.0
33537,1769,2021-05-05,1004,82,8.8
34613,80591,2021-05-24,1003,51,10.4
34619,80591,2021-05-06,1003,60,13.0
35809,80591,2021-05-13,1000,69,9.75
35827,80591,2021-05-12,1004,43,11.0
36078,80591,2021-05-29,1001,8,3.75
36704,68233,2021-05-24,1001,75,5.0
36817,68233,2021-05-12,1001,23,5.0
37503,68233,2021-05-16,1001,22,5.0
