purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
13281,88836,2021-07-01,1001,13,4.0
13426,88836,2021-07-04,1001,44,4.75
14041,88836,2021-07-05,1003,46,10.4
15935,28099,2021-07-22,1002,27,23.0
16049,28099,2021-07-28,1000,7,12.35
16416,28099,2021-07-20,1001,6,4.75
17601,28099,2021-07-27,1004,6,11.0
17657,28099,2021-07-05,1001,64,5.0
17672,28099,2021-07-03,1001,47,4.0
17842,28099,2021-07-28,1000,89,13.0
18234,28099,2021-07-24,1000,53,11.700000000000001
18340,28099,2021-07-13,1004,71,11.0
18352,28099,2021-07-19,1004,26,11.0
18775,28099,2021-07-26,1001,72,4.0
19652,54430,2021-07-01,1000,33,13.0
20693,54430,2021-07-03,1004,82,11.0
20752,54430,2021-07-21,1001,4,3.75
21354,54430,2021-07-12,1004,56,11.0
21528,54430,2021-07-29,1003,89,9.75
21865,54430,2021-07-23,1001,55,3.75
21926,54430,2021-07-27,1001,58,4.75
22066,54430,2021-07-18,1001,78,5.0
22204,54430,2021-07-22,1003,12,13.0
22313,54430,2021-07-28,1001,27,4.5
22480,54430,2021-07-01,1001,36,4.5
22746,42192,2021-07-21,1001,88,4.25
23104,42192,2021-07-29,1003,57,13.0
23726,71015,2021-07-12,1004,14,11.0
25126,71015,2021-07-28,1000,26,13.0
25372,71015,2021-07-01,1002,84,23.0
25538,71015,2021-07-25,1000,68,13.0
26309,71015,2021-07-05,1001,5,4.0
26529,71015,2021-07-27,1001,10,5.0
27671,79937,2021-07-16,1003,89,13.0
28699,79937,2021-07-28,1003,32,11.700000000000001
29231,79937,2021-07-29,1001,25,3.75
29952,79937,2021-07-25,1001,86,3.75
30120,54056,2021-07-15,1003,33,12.35
30278,54056,2021-07-10,1002,33,19.55
30449,54056,2021-07-28,1001,32,4.0
30520,54056,2021-07-23,1001,57,4.25
30609,54056,2021-07-10,1001,80,4.5
30615,54056,2021-07-25,1001,23,5.0
30651,54056,2021-07-10,1001,1,4.5
30858,54056,2021-07-01,1001,2,4.75
31009,54056,2021-07-07,1004,10,11.0
32547,1769,2021-07-13,1004,81,11.0
32880,1769,2021-07-12,1002,30,23.0
33289,1769,2021-07-04,1001,43,5.0
33394,1769,2021-07-25,1001,73,3.75
33518,1769,2021-07-31,1001,7,5.0
34627,80591,2021-07-16,1000,82,13.0
34815,80591,2021-07-24,1001,47,4.75
34984,80591,2021-07-21,1003,50,13.0
35453,80591,2021-07-11,1001,36,5.0
35631,80591,2021-07-15,1001,31,4.25
35679,80591,2021-07-05,1003,73,12.35
36217,68233,2021-07-02,1001,54,5.0
36948,68233,2021-07-18,1004,83,9.9
36981,68233,2021-07-19,1004,56,11.0
38093,68233,2021-07-27,1003,52,13.0
38746,68233,2021-07-25,1004,64,11.0
38849,68233,2021-07-30,1001,7,4.75
39469,68233,2021-07-03,1003,41,9.75
40552,89328,2021-07-21,1000,1152,11.700000000000001
40624,89328,2021-07-10,1000,324,13.0
40843,89328,2021-07-14,1003,900,10.4
41328,89328,2021-07-19,1002,1440,18.400000000000002
41441,89328,2021-07-17,1003,1242,10.4
41729,89328,2021-07-07,1004,378,8.25
41802,89328,2021-07-21,1000,306,13.0
41957,89328,2021-07-17,1003,666,10.4
43153,73767,2021-07-26,1001,58,5.0
43795,73767,2021-07-07,1001,17,5.0
43935,73767,2021-07-24,1003,46,13.0
44867,73965,2021-07-28,1004,16,9.35
45411,73965,2021-07-12,1004,71,8.8
45500,73965,2021-07-06,1002,44,18.400000000000002
45606,73965,2021-07-22,1003,76,13.0
46123,73965,2021-07-23,1003,68,13.0
46371,73965,2021-07-28,1001,75,5.0
46386,73965,2021-07-30,1003,13,11.700000000000001
47446,71047,2021-07-07,1001,1,4.25
47559,71047,2021-07-20,1000,49,11.700000000000001
48635,71047,2021-07-10,1001,89,5.0
48682,71047,2021-07-16,1001,82,4.5
48696,71047,2021-07-21,1000,55,12.35
49037,71047,2021-07-16,1000,36,10.4
