13359,88836,2021-11-18,1001,68,5.0
13433,88836,2021-11-12,1004,100,11.0
13636,88836,2021-11-09,1002,176,23.0
13876,88836,2021-11-03,1004,204,11.0
13955,88836,2021-11-05,1001,36,4.5
14008,88836,2021-11-21,1004,236,8.25
14073,88836,2021-11-10,1001,264,5.0
14104,88836,2021-11-18,1003,280,13.0
14182,88836,2021-11-19,1003,128,10.4
14495,35781,2021-11-08,1001,164,4.25
14522,35781,2021-11-03,1001,236,5.0
14686,35781,2021-11-04,1001,148,5.0
14780,35781,2021-11-10,1003,256,13.0
14902,35781,2021-11-13,1001,112,4.0
16515,28099,2021-11-24,1003,284,13.0
16715,28099,2021-11-30,1004,180,11.0
18151,28099,2021-11-02,1004,324,10.45
18660,28099,2021-11-27,1003,384,9.75
18865,18142,2021-11-19,1003,176,13.0
18882,18142,2021-11-29,1004,296,9.9
19125,18142,2021-11-26,1004,244,9.9
19179,18142,2021-11-17,1002,20,23.0
19603,54430,2021-11-07,1001,168,4.25
19727,54430,2021-11-20,1000,168,11.049999999999999
19787,54430,2021-11-23,1003,368,12.35
19991,54430,2021-11-26,1004,308,8.8
20138,54430,2021-11-04,1001,260,5.0
20215,54430,2021-11-23,1001,144,5.0
20333,54430,2021-11-16,1004,300,8.8
21334,54430,2021-11-05,1001,296,4.25
21619,54430,2021-11-27,1003,200,13.0
21798,54430,2021-11-29,1001,196,5.0
22050,54430,2021-11-18,1004,24,11.0
22612,42192,2021-11-19,1003,40,9.75
22673,42192,2021-11-08,1001,288,4.75
23016,42192,2021-11-17,1004,228,9.9
23110,42192,2021-11-04,1001,400,4.75
23123,42192,2021-11-14,1003,184,11.049999999999999
23261,42192,2021-11-01,1001,24,4.5
23287,42192,2021-11-02,1001,348,5.0
23464,42192,2021-11-20,1003,380,11.700000000000001
23536,42192,2021-11-14,1004,220,8.8
23823,71015,2021-11-27,1003,232,11.049999999999999
23843,71015,2021-11-09,1001,376,4.75
24611,71015,2021-11-15,1001,260,5.0
24645,71015,2021-11-09,1001,100,5.0
25135,71015,2021-11-20,1001,348,4.5
25522,71015,2021-11-06,1001,336,4.25
26537,71015,2021-11-01,1001,124,5.0
26626,79937,2021-11-14,1004,360,10.45
26861,79937,2021-11-27,1001,164,5.0
26877,79937,2021-11-17,1000,344,13.0
27685,79937,2021-11-09,1000,96,13.0
28977,79937,2021-11-19,1004,116,9.35
29161,79937,2021-11-16,1003,100,13.0
29214,79937,2021-11-07,1003,280,13.0
29379,79937,2021-11-03,1003,40,13.0
30308,54056,2021-11-12,1000,216,11.049999999999999
30650,54056,2021-11-21,1001,388,4.5
30790,54056,2021-11-01,1000,236,11.700000000000001
30903,54056,2021-11-25,1000,252,13.0
31501,54056,2021-11-11,1002,204,23.0
32050,1769,2021-11-19,1004,128,8.8
32381,1769,2021-11-20,1001,160,4.25
32692,1769,2021-11-27,1001,36,4.75
33105,1769,2021-11-28,1000,116,13.0
33300,1769,2021-11-21,1001,264,5.0
33413,1769,2021-11-24,1003,168,13.0
33627,1769,2021-11-29,1003,180,10.4
33976,63821,2021-11-14,1001,56,5.0
34144,63821,2021-11-03,1001,108,5.0
34147,63821,2021-11-03,1001,72,4.25
34194,63821,2021-11-05,1001,392,5.0
34195,63821,2021-11-20,1001,76,4.0
34276,63821,2021-11-15,1001,220,4.5
34303,63821,2021-11-28,1004,44,11.0
34847,80591,2021-11-20,1004,48,11.0
35120,80591,2021-11-29,1001,196,5.0
35234,80591,2021-11-23,1004,116,9.35
35765,80591,2021-11-24,1004,232,11.0
37827,68233,2021-11-21,1004,56,11.0
38598,68233,2021-11-22,1003,256,13.0
38903,68233,2021-11-19,1001,60,4.5
39504,68233,2021-11-17,1000,56,13.0
40960,89328,2021-11-22,1003,4104,13.0
41406,89328,2021-11-28,1002,4968,23.0
41590,89328,2021-11-02,1003,2520,13.0
42497,73767,2021-11-24,1003,136,11.700000000000001
