purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
13263,88836,2021-10-29,1000,54,10.4
13297,88836,2021-10-21,1004,53,9.35
13384,88836,2021-10-02,1004,44,8.8
13713,88836,2021-10-26,1001,48,5.0
13819,88836,2021-10-13,1001,25,5.0
14054,88836,2021-10-15,1001,4,5.0
16116,28099,2021-10-06,1003,94,13.0
17205,28099,2021-10-27,1004,89,10.45
17379,28099,2021-10-07,1001,34,4.75
17418,28099,2021-10-23,1004,88,11.0
18676,28099,2021-10-16,1004,27,11.0
18803,28099,2021-10-27,1001,37,5.0
19814,54430,2021-10-08,1000,19,13.0
20323,54430,2021-10-13,1001,36,4.75
22598,42192,2021-10-01,1004,23,9.9
22724,42192,2021-10-25,1004,24,11.0
23072,42192,2021-10-20,1003,57,13.0
23092,42192,2021-10-26,1004,88,11.0
23175,42192,2021-10-23,1004,47,8.8
23325,42192,2021-10-17,1001,70,4.0
23885,71015,2021-10-20,1001,78,4.75
24308,71015,2021-10-23,1004,73,8.8
24360,71015,2021-10-21,1001,70,3.75
24363,71015,2021-10-04,1003,19,13.0
25054,71015,2021-10-24,1001,43,4.5
26022,71015,2021-10-16,1001,6,4.75
26695,79937,2021-10-31,1001,36,5.0
27889,79937,2021-10-26,1004,2,11.0
27987,79937,2021-10-31,1004,82,9.35
28057,79937,2021-10-16,1001,12,4.5
29408,79937,2021-10-31,1001,23,5.0
30084,54056,2021-10-03,1000,25,10.4
30103,54056,2021-10-26,1001,87,5.0
30283,54056,2021-10-03,1004,57,11.0
31028,54056,2021-10-19,1003,82,11.049999999999999
31440,54056,2021-10-07,1001,42,5.0
31540,1769,2021-10-23,1004,71,11.0
31720,1769,2021-10-07,1001,14,4.25
31907,1769,2021-10-14,1004,1,11.0
32067,1769,2021-10-18,1003,79,13.0
32243,1769,2021-10-07,1001,84,5.0
32586,1769,2021-10-15,1004,55,8.25
32868,1769,2021-10-28,1001,77,5.0
32984,1769,2021-10-04,1001,44,4.5
33286,1769,2021-10-29,1004,30,10.45
33552,1769,2021-10-21,1001,65,4.5
33773,1769,2021-10-20,1001,14,4.0
33931,63821,2021-10-22,1001,77,4.25
34635,80591,2021-10-29,1001,95,5.0
35264,80591,2021-10-18,1004,45,11.0
35417,80591,2021-10-22,1001,20,4.25
35654,80591,2021-10-23,1004,48,11.0
36109,80591,2021-10-09,1001,19,4.5
38816,68233,2021-10-26,1004,44,8.25
39007,68233,2021-10-05,1001,73,5.0
39765,68233,2021-10-24,1001,7,5.0
39858,89328,2021-10-23,1000,1260,12.35
40443,89328,2021-10-22,1003,1314,13.0
40511,89328,2021-10-05,1000,1134,13.0
40882,89328,2021-10-26,1002,846,21.849999999999998
41191,89328,2021-10-26,1002,1152,19.55
41751,89328,2021-10-03,1002,1260,20.7
41983,89328,2021-10-23,1003,1296,13.0
42636,73767,2021-10-13,1001,57,4.5
43042,73767,2021-10-24,1001,84,5.0
43054,73767,2021-10-14,1001,50,5.0
43563,73767,2021-10-07,1001,9,4.0
43701,73767,2021-10-13,1000,57,13.0
43942,73767,2021-10-10,1003,69,9.75
44609,73767,2021-10-31,1002,65,20.7
45795,73965,2021-10-14,1001,61,5.0
45835,73965,2021-10-27,1004,77,11.0
46204,73965,2021-10-01,1001,50,5.0
46450,73965,2021-10-17,1001,43,5.0
47217,71047,2021-10-23,1002,16,19.55
47401,71047,2021-10-10,1004,34,11.0
47488,71047,2021-10-31,1001,93,4.5
47490,71047,2021-10-11,1004,15,11.0
47532,71047,2021-10-24,1004,60,11.0
48081,71047,2021-10-03,1003,21,11.700000000000001
48227,71047,2021-10-21,1001,21,4.25
48551,71047,2021-10-31,1003,95,12.35
50052,71047,2021-10-11,1003,57,11.049999999999999
50614,50489,2021-10-30,1001,85,4.75
50862,50489,2021-10-20,1003,64,10.4
51110,50489,2021-10-10,1004,5,11.0
51195,50489,2021-10-25,1004,10,9.9
51258,50489,2021-10-25,1001,94,5.0
51403,50489,2021-10-19,1004,78,8.25
51583,50489,2021-10-31,1001,53,5.0
51689,50489,2021-10-30,1001,3,5.0
52917,61532,2021-10-10,1003,7,13.0
53291,61532,2021-10-13,1000,88,11.049999999999999
54470,79731,2021-10-27,1002,39,23.0
54690,79731,2021-10-29,1001,92,4.5
56830,30421,2021-10-23,1001,34,5.0
57312,30421,2021-10-24,1001,31,3.75
57736,30421,2021-10-01,1001,46,5.0
59033,44736,2021-10-24,1004,15,10.45
59230,44736,2021-10-17,1001,53,5.0
59395,44736,2021-10-30,1000,92,13.0
60004,44736,2021-10-08,1001,61,5.0
60070,44736,2021-10-21,1003,39,10.4
60323,44736,2021-10-31,1003,95,13.0
60727,57940,2021-10-24,1001,19,5.0
60742,57940,2021-10-27,1001,54,5.0
60946,57940,2021-10-03,1004,67,11.0
61153,57940,2021-10-02,1001,77,5.0
61264,57940,2021-10-25,1001,53,3.75
61381,57940,2021-10-31,1001,39,4.75
61406,57940,2021-10-20,1001,5,5.0
61455,57940,2021-10-08,1001,91,4.75
61831,57940,2021-10-27,1003,36,10.4
62948,57940,2021-10-02,1002,56,23.0
63890,17791,2021-10-16,1004,67,11.0
64308,17791,2021-10-20,1001,57,5.0
64588,17791,2021-10-22,1001,42,5.0
64686,17791,2021-10-08,1001,2,4.75
64811,17791,2021-10-30,1001,26,3.75
65007,17791,2021-10-13,1000,76,13.0
65499,66567,2021-10-26,1001,17,3.75
65552,66567,2021-10-07,1002,46,23.0
66886,66567,2021-10-06,1001,60,5.0
66911,66567,2021-10-31,1001,4,5.0
69284,91057,2021-10-19,1000,560,13.0
69380,91057,2021-10-25,1003,784,12.35
69422,91057,2021-10-08,1003,304,9.75
69425,91057,2021-10-20,1004,528,11.0
70117,91057,2021-10-30,1000,1248,13.0
70222,91057,2021-10-26,1000,928,13.0
71095,91057,2021-10-03,1000,480,11.049999999999999
71187,91057,2021-10-15,1002,80,23.0
72068,192,2021-10-03,1000,11,9.75
72689,192,2021-10-30,1001,84,5.0
73009,192,2021-10-28,1001,81,4.0
73135,192,2021-10-25,1001,60,5.0
74648,192,2021-10-23,1001,89,3.75
75565,49181,2021-10-30,1003,52,13.0
75915,49181,2021-10-07,1000,13,13.0
76295,49181,2021-10-20,1003,25,12.35
77069,49181,2021-10-09,1004,17,8.8
77081,49181,2021-10-09,1004,8,8.8
79168,7282,2021-10-06,1004,88,11.0
79313,7282,2021-10-27,1001,20,3.75
79434,7282,2021-10-29,1004,9,11.0
79726,7282,2021-10-03,1004,16,11.0
79830,7282,2021-10-12,1003,42,9.75
79883,7282,2021-10-24,1004,64,11.0
79928,7282,2021-10-22,1000,18,13.0
80416,7282,2021-10-09,1001,77,5.0
82050,6579,2021-10-28,1001,45,5.0
82284,6579,2021-10-09,1000,76,13.0
82884,6579,2021-10-08,1002,12,23.0
82949,6579,2021-10-28,1004,36,11.0
83058,6579,2021-10-08,1001,76,4.25
83242,6579,2021-10-05,1003,12,11.700000000000001
