15720,28099,2020-02-17,1001,24,5.0
16066,28099,2020-02-06,1000,98,9.75
16639,28099,2020-02-11,1001,30,4.25
16823,28099,2020-02-16,1004,56,8.8
16887,28099,2020-02-21,1000,7,13.0
17478,28099,2020-02-26,1004,22,11.0
20227,54430,2020-02-26,1002,59,19.55
21029,54430,2020-02-03,1004,9,11.0
21095,54430,2020-02-17,1003,9,10.4
21386,54430,2020-02-16,1004,7,11.0
21547,54430,2020-02-22,1003,90,12.35
21851,54430,2020-02-06,1004,64,8.8
22440,54430,2020-02-24,1004,46,9.9
23608,71015,2020-02-11,1001,12,4.25
23658,71015,2020-02-04,1001,1,5.0
23813,71015,2020-02-05,1001,61,4.75
24101,71015,2020-02-03,1003,51,13.0
24737,71015,2020-02-08,1001,69,4.25
24918,71015,2020-02-10,1004,8,10.45
26408,71015,2020-02-25,1004,81,8.25
26689,79937,2020-02-26,1000,71,13.0
26920,79937,2020-02-22,1000,39,13.0
27059,79937,2020-02-16,1004,79,10.45
27820,79937,2020-02-14,1003,36,13.0
28178,79937,2020-02-06,1004,39,11.0
28221,79937,2020-02-01,1004,92,11.0
28283,79937,2020-02-25,1000,45,11.700000000000001
29933,79937,2020-02-06,1003,78,13.0
31528,1769,2020-02-16,1003,61,13.0
31819,1769,2020-02-16,1001,21,5.0
31971,1769,2020-02-27,1001,25,5.0
32268,1769,2020-02-11,1000,2,11.049999999999999
32507,1769,2020-02-02,1004,100,11.0
32885,1769,2020-02-08,1001,45,5.0
32981,1769,2020-02-14,1000,19,12.35
33027,1769,2020-02-14,1001,70,4.25
36391,68233,2020-02-25,1000,20,11.700000000000001
37156,68233,2020-02-19,1004,10,11.0
37343,68233,2020-02-10,1001,46,4.5
37453,68233,2020-02-10,1004,63,11.0
37718,68233,2020-02-25,1001,82,5.0
37862,68233,2020-02-03,1001,50,4.5
38144,68233,2020-02-28,1004,91,10.45
39486,68233,2020-02-12,1003,7,13.0
40972,89328,2020-02-17,1003,846,11.700000000000001
41266,89328,2020-02-18,1002,1314,18.400000000000002
41572,89328,2020-02-28,1002,198,23.0
42540,73767,2020-02-26,1004,55,8.8
42831,73767,2020-02-26,1001,69,4.5
43316,73767,2020-02-14,1002,97,18.400000000000002
44423,73767,2020-02-05,1002,10,21.849999999999998
44491,73767,2020-02-13,1004,49,11.0
47143,71047,2020-02-14,1004,8,8.25
47208,71047,2020-02-03,1001,16,5.0
47512,71047,2020-02-18,1004,8,9.35
48540,71047,2020-02-20,1001,34,4.5
48594,71047,2020-02-02,1000,34,13.0
49661,71047,2020-02-09,1001,41,5.0
49790,71047,2020-02-23,1003,77,10.4
50008,71047,2020-02-25,1004,28,11.0
50085,71047,2020-02-04,1002,83,23.0
53524,79731,2020-02-21,1001,50,4.75
53738,79731,2020-02-13,1003,17,13.0
53787,79731,2020-02-22,1001,96,4.75
53878,79731,2020-02-11,1001,25,4.5
54163,79731,2020-02-18,1004,31,11.0
54635,79731,2020-02-15,1004,58,11.0
54695,79731,2020-02-22,1004,93,11.0
55028,79731,2020-02-21,1001,73,5.0
55688,79731,2020-02-13,1003,92,10.4
55753,79731,2020-02-27,1001,32,4.0
56433,79731,2020-02-09,1000,21,13.0
58569,44736,2020-02-08,1004,46,9.9
58664,44736,2020-02-06,1004,16,11.0
59271,44736,2020-02-18,1000,2,13.0
59706,44736,2020-02-27,1001,74,4.25
59771,44736,2020-02-12,1000,57,13.0
60176,44736,2020-02-09,1003,52,10.4
60434,44736,2020-02-12,1004,2,9.35
60531,44736,2020-02-26,1000,58,13.0
61208,57940,2020-02-15,1001,21,4.0
61299,57940,2020-02-04,1001,99,3.75
62566,57940,2020-02-04,1003,31,13.0
66103,66567,2020-02-19,1001,80,3.75
66323,66567,2020-02-07,1001,50,5.0
66456,66567,2020-02-18,1001,22,5.0
66508,66567,2020-02-29,1001,11,5.0
67298,66567,2020-02-15,1001,90,4.5
67767,66567,2020-02-15,1001,99,4.5
68665,91057,2020-02-07,1002,880,18.400000000000002
69245,91057,2020-02-19,1003,1424,11.049999999999999
69301,91057,2020-02-05,1000,880,12.35
70930,91057,2020-02-02,1000,272,13.0
70986,91057,2020-02-01,1000,1104,13.0
71105,91057,2020-02-12,1004,912,9.9
71462,91057,2020-02-12,1002,448,23.0
71903,192,2020-02-05,1001,38,4.5
74273,192,2020-02-03,1001,16,4.25
76257,49181,2020-02-09,1002,74,23.0
76399,49181,2020-02-01,1001,79,5.0
77016,49181,2020-02-18,1001,45,4.75
77834,49181,2020-02-01,1004,36,10.45
78084,49181,2020-02-24,1004,58,9.35
79138,7282,2020-02-06,1001,90,5.0
79433,7282,2020-02-06,1001,55,5.0
79474,7282,2020-02-09,1003,50,12.35
79957,7282,2020-02-21,1001,58,4.5
80263,7282,2020-02-25,1002,26,19.55
80792,7282,2020-02-07,1003,84,11.049999999999999
81867,7282,2020-02-20,1004,8,9.9
81879,6579,2020-02-29,1004,19,8.8
81942,6579,2020-02-04,1001,93,5.0
82179,6579,2020-02-04,1000,48,13.0
82470,6579,2020-02-11,1004,90,11.0
82490,6579,2020-02-23,1003,50,11.700000000000001
82768,6579,2020-02-23,1000,13,13.0
82945,6579,2020-02-15,1001,34,4.75
83628,6579,2020-02-07,1004,5,11.0
83825,6579,2020-02-27,1000,79,13.0
83921,6579,2020-02-07,1001,24,4.5
84019,6579,2020-02-21,1000,95,13.0
84529,6579,2020-02-25,1001,36,5.0
84795,87369,2020-02-16,1004,36,8.25
85637,87369,2020-02-19,1003,8,13.0
85907,87369,2020-02-03,1000,48,13.0
86648,87369,2020-02-01,1004,50,9.35
86814,87369,2020-02-10,1004,35,11.0
86892,87369,2020-02-18,1004,18,11.0
