16070,28099,2020-10-01,1003,24,10.4
17414,28099,2020-10-11,1003,18,10.4
17801,28099,2020-10-07,1001,66,3.75
18542,28099,2020-10-08,1001,48,5.0
19641,54430,2020-10-03,1004,8,11.0
19686,54430,2020-10-29,1001,85,4.5
20793,54430,2020-10-21,1001,7,4.0
20964,54430,2020-10-17,1002,46,23.0
21422,54430,2020-10-21,1004,81,11.0
22152,54430,2020-10-16,1001,94,4.25
25036,71015,2020-10-27,1004,90,8.25
25655,71015,2020-10-04,1001,9,4.0
25871,71015,2020-10-03,1004,45,9.9
26433,71015,2020-10-31,1001,89,4.0
26750,79937,2020-10-23,1004,19,11.0
27119,79937,2020-10-28,1001,57,5.0
27143,79937,2020-10-19,1003,80,13.0
28360,79937,2020-10-04,1000,31,13.0
28548,79937,2020-10-27,1004,61,9.35
28587,79937,2020-10-27,1001,95,4.0
28618,79937,2020-10-14,1001,73,5.0
28915,79937,2020-10-16,1004,76,9.35
29025,79937,2020-10-14,1004,72,11.0
31516,1769,2020-10-20,1003,36,11.049999999999999
32217,1769,2020-10-05,1004,94,11.0
32584,1769,2020-10-27,1001,19,4.75
32659,1769,2020-10-30,1001,64,4.0
32898,1769,2020-10-24,1001,65,5.0
34732,80591,2020-10-02,1004,92,11.0
35049,80591,2020-10-02,1002,58,18.400000000000002
35090,80591,2020-10-09,1004,9,11.0
35096,80591,2020-10-04,1004,30,8.8
35600,80591,2020-10-03,1001,36,4.75
35700,80591,2020-10-09,1003,56,12.35
37497,68233,2020-10-21,1004,85,11.0
37685,68233,2020-10-16,1000,13,13.0
37742,68233,2020-10-08,1001,56,5.0
37934,68233,2020-10-24,1001,66,4.0
38563,68233,2020-10-14,1001,57,5.0
38799,68233,2020-10-21,1004,18,11.0
39376,68233,2020-10-01,1001,80,5.0
39942,89328,2020-10-27,1004,684,9.9
40271,89328,2020-10-21,1002,108,18.400000000000002
40621,89328,2020-10-09,1000,1710,11.049999999999999
40740,89328,2020-10-24,1000,990,12.35
40772,89328,2020-10-15,1002,1278,23.0
41593,89328,2020-10-30,1003,126,13.0
41764,89328,2020-10-06,1004,216,8.8
43066,73767,2020-10-02,1001,57,4.0
43461,73767,2020-10-20,1004,36,11.0
44052,73767,2020-10-18,1001,42,5.0
44075,73767,2020-10-14,1004,11,9.35
44320,73767,2020-10-02,1001,71,4.75
44833,73965,2020-10-20,1002,28,21.849999999999998
45708,73965,2020-10-06,1003,18,13.0
46164,73965,2020-10-27,1001,72,4.75
46596,73965,2020-10-13,1001,78,3.75
47067,71047,2020-10-02,1000,71,11.700000000000001
47883,71047,2020-10-20,1000,12,9.75
48528,71047,2020-10-08,1001,57,5.0
