purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
234031,68560,2017-11-21,1001,300,5.0
234896,68560,2017-11-21,1001,128,5.0
489130,91260,2017-11-21,1003,324,13.0
843982,14632,2017-11-15,1004,60,11.0
844911,14632,2017-11-22,1000,328,12.35
845031,14632,2017-11-23,1003,24,13.0
845566,14632,2017-11-29,1003,336,11.700000000000001
1390759,45527,2017-11-25,1001,248,5.0
1393908,45527,2017-11-28,1002,248,23.0
1394104,45527,2017-11-29,1001,268,5.0
1488094,61115,2017-11-30,1003,884,11.049999999999999
1489041,61115,2017-11-30,1003,5508,13.0
1489713,61115,2017-11-29,1002,3196,19.55
1561999,32229,2017-11-20,1004,212,11.0
1581659,29383,2017-11-27,1001,4,4.5
1582060,29383,2017-11-27,1000,144,13.0
1936492,4472,2017-11-18,1004,1560,9.35
1937695,4472,2017-11-28,1000,1740,11.049999999999999
1938664,4472,2017-11-24,1003,2940,12.35
1939371,4472,2017-11-26,1004,1680,11.0
2005714,35828,2017-11-22,1001,124,5.0
2007357,35828,2017-11-22,1001,284,5.0
2007426,35828,2017-11-25,1001,348,4.0
2008425,35828,2017-11-25,1001,368,5.0
2147284,57640,2017-11-22,1003,6480,13.0
2147813,57640,2017-11-25,1002,2592,23.0
2148096,57640,2017-11-20,1002,1224,23.0
2149232,57640,2017-11-21,1004,2232,9.35
2149749,57640,2017-11-11,1000,2304,13.0
2411363,78275,2017-11-29,1001,392,5.0
2468564,75040,2017-11-26,1001,68,4.25
2469433,75040,2017-11-28,1001,348,4.5
2633752,78025,2017-11-20,1002,1736,23.0
2650771,88324,2017-11-29,1004,124,8.8
2651738,88324,2017-11-13,1004,332,8.8
2652275,88324,2017-11-16,1001,212,5.0
2652710,88324,2017-11-19,1004,132,11.0
2653055,88324,2017-11-14,1000,168,11.700000000000001
2671288,47334,2017-11-30,1002,3828,18.400000000000002
2693799,46598,2017-11-18,1004,204,11.0
2695074,46598,2017-11-16,1003,48,12.35
2725228,76860,2017-11-28,1003,6536,13.0
3027135,51647,2017-11-26,1004,288,11.0
3029881,51647,2017-11-23,1000,92,13.0
3083706,83934,2017-11-30,1003,104,13.0
