purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
16064,28099,2018-12-08,1003,107,13.0
16075,28099,2018-12-02,1001,62,5.0
16582,28099,2018-12-09,1003,10,13.0
17026,28099,2018-12-02,1003,27,9.75
17456,28099,2018-12-30,1001,5,5.0
17589,28099,2018-12-17,1001,25,4.75
18025,28099,2018-12-27,1003,22,13.0
18027,28099,2018-12-11,1001,32,5.0
18490,28099,2018-12-28,1003,43,13.0
24126,71015,2018-12-21,1001,4,3.75
24576,71015,2018-12-15,1001,5,5.0
24647,71015,2018-12-04,1004,88,10.45
24958,71015,2018-12-04,1003,83,9.75
25017,71015,2018-12-15,1003,73,13.0
25279,71015,2018-12-26,1000,3,9.75
26807,79937,2018-12-27,1004,81,11.0
27493,79937,2018-12-28,1001,95,5.0
27837,79937,2018-12-13,1001,92,4.5
27922,79937,2018-12-15,1004,19,11.0
29421,79937,2018-12-30,1003,75,13.0
29496,79937,2018-12-10,1001,81,4.25
29693,79937,2018-12-10,1001,19,5.0
36255,68233,2018-12-27,1004,42,8.25
36350,68233,2018-12-08,1001,76,4.25
36686,68233,2018-12-02,1004,73,8.25
36769,68233,2018-12-07,1001,17,4.75
37005,68233,2018-12-16,1004,14,11.0
38028,68233,2018-12-02,1003,58,9.75
38606,68233,2018-12-28,1000,31,13.0
47048,71047,2018-12-01,1001,65,5.0
47618,71047,2018-12-30,1002,16,21.849999999999998
47629,71047,2018-12-30,1001,79,5.0
47718,71047,2018-12-12,1001,30,3.75
49177,71047,2018-12-08,1004,63,11.0
50046,71047,2018-12-06,1004,5,11.0
50233,71047,2018-12-25,1001,49,5.0
50271,71047,2018-12-16,1003,7,11.049999999999999
53562,79731,2018-12-22,1001,50,5.0
54539,79731,2018-12-28,1001,92,4.75
55305,79731,2018-12-24,1000,27,10.4
56223,79731,2018-12-22,1001,58,4.5
56292,79731,2018-12-14,1004,69,8.25
65391,66567,2018-12-26,1001,109,5.0
66815,66567,2018-12-17,1001,87,4.75
67286,66567,2018-12-10,1001,84,5.0
67405,66567,2018-12-29,1003,106,13.0
68722,91057,2018-12-08,1002,384,23.0
69093,91057,2018-12-10,1002,960,20.7
69152,91057,2018-12-24,1003,1744,13.0
69174,91057,2018-12-12,1000,976,9.75
69516,91057,2018-12-02,1002,1312,17.25
70086,91057,2018-12-01,1004,1552,8.25
70768,91057,2018-12-10,1001,32,5.0
70898,91057,2018-12-29,1000,992,10.4
71993,192,2018-12-15,1000,28,10.4
72934,192,2018-12-31,1001,106,3.75
73001,192,2018-12-13,1003,18,13.0
73059,192,2018-12-03,1001,26,5.0
74678,192,2018-12-30,1000,62,13.0
74702,192,2018-12-18,1002,83,23.0
74728,192,2018-12-05,1000,62,13.0
75254,192,2018-12-06,1001,50,4.25
75344,192,2018-12-13,1003,107,13.0
76368,49181,2018-12-19,1001,31,5.0
76813,49181,2018-12-12,1004,101,8.25
77574,49181,2018-12-15,1001,63,5.0
77794,49181,2018-12-04,1004,69,9.9
79200,7282,2018-12-24,1004,54,11.0
79589,7282,2018-12-27,1001,40,4.25
80435,7282,2018-12-27,1002,88,20.7
81587,7282,2018-12-20,1003,76,11.049999999999999
81715,7282,2018-12-29,1001,15,4.25
84684,87369,2018-12-12,1001,18,4.0
84699,87369,2018-12-13,1001,47,5.0
86203,87369,2018-12-19,1001,109,5.0
86405,87369,2018-12-30,1001,8,5.0
86777,87369,2018-12-30,1000,70,13.0
87211,87369,2018-12-20,1001,46,4.75
87330,87369,2018-12-03,1001,107,5.0
87536,87369,2018-12-29,1001,33,5.0
87646,87369,2018-12-29,1003,85,12.35
89626,30301,2018-12-03,1002,58,23.0
89883,30301,2018-12-01,1004,83,11.0
92204,30301,2018-12-20,1001,111,5.0
99998,31200,2018-12-15,1001,109,5.0
100695,31200,2018-12-15,1001,57,5.0
101419,31200,2018-12-25,1001,53,5.0
111735,71420,2018-12-28,1001,14,4.0
111835,71420,2018-12-21,1001,10,5.0
112775,71420,2018-12-16,1004,6,8.25
112895,71420,2018-12-07,1004,91,11.0
113473,71420,2018-12-25,1001,59,5.0
113782,71420,2018-12-09,1003,59,13.0
114276,71420,2018-12-07,1004,25,9.9
114535,71420,2018-12-31,1004,81,11.0
117861,79491,2018-12-23,1001,63,5.0
117931,79491,2018-12-16,1001,18,5.0
118450,79491,2018-12-21,1000,9,13.0
120098,79491,2018-12-19,1001,103,4.5
120722,92285,2018-12-10,1001,76,5.0
121061,92285,2018-12-14,1002,75,21.849999999999998
121316,92285,2018-12-08,1001,26,4.75
122003,92285,2018-12-08,1003,42,13.0
122217,92285,2018-12-14,1003,11,13.0
122760,92285,2018-12-13,1001,63,4.5
123824,92285,2018-12-27,1000,51,13.0
124177,92285,2018-12-13,1003,107,12.35
124455,1336,2018-12-04,1001,101,4.0
125247,1336,2018-12-20,1003,40,13.0
125518,1336,2018-12-30,1004,36,9.35
125758,1336,2018-12-09,1003,16,11.700000000000001
127012,1336,2018-12-06,1001,95,3.75
130389,25901,2018-12-01,1001,76,4.25
131296,25901,2018-12-02,1004,35,9.35
131434,25901,2018-12-09,1004,71,11.0
131547,25901,2018-12-15,1004,29,8.25
131813,25901,2018-12-15,1001,43,5.0
131888,25901,2018-12-07,1000,24,13.0
133006,25901,2018-12-09,1002,81,19.55
133279,25901,2018-12-28,1002,92,17.25
135461,11683,2018-12-29,1003,5,12.35
135585,11683,2018-12-14,1003,24,13.0
135820,11683,2018-12-21,1002,2,17.25
136207,11683,2018-12-26,1001,79,5.0
136527,11683,2018-12-18,1001,14,5.0
136739,11683,2018-12-15,1002,16,23.0
136808,11683,2018-12-09,1004,47,8.25
137425,11683,2018-12-10,1001,86,5.0
137897,11683,2018-12-16,1001,47,5.0
138580,11683,2018-12-03,1001,41,5.0
139116,81675,2018-12-09,1004,7,8.25
139527,81675,2018-12-09,1001,11,4.0
140073,81675,2018-12-26,1002,28,19.55
140290,81675,2018-12-18,1001,74,3.75
140303,81675,2018-12-20,1004,75,11.0
140772,81675,2018-12-12,1003,68,10.4
141735,81675,2018-12-14,1003,31,11.700000000000001
141977,81675,2018-12-24,1004,16,11.0
141980,81675,2018-12-10,1001,39,5.0
142607,54646,2018-12-29,1000,1035,12.35
142644,54646,2018-12-17,1004,690,11.0
142783,54646,2018-12-05,1000,1575,10.4
143136,54646,2018-12-21,1002,705,19.55
143237,54646,2018-12-10,1000,780,13.0
143332,54646,2018-12-27,1004,1425,9.9
144317,54646,2018-12-06,1003,615,12.35
144725,54646,2018-12-31,1001,1230,5.0
144856,54646,2018-12-10,1004,300,8.8
145065,54646,2018-12-17,1004,1530,11.0
149362,36867,2018-12-14,1000,27,12.35
149715,36867,2018-12-21,1000,90,11.700000000000001
150968,36867,2018-12-12,1002,22,18.400000000000002
151430,36867,2018-12-05,1000,17,13.0
151669,36867,2018-12-15,1004,8,8.25
151775,36867,2018-12-04,1000,93,12.35
151921,36867,2018-12-03,1001,84,4.25
152111,10038,2018-12-04,1000,106,13.0
152271,10038,2018-12-27,1000,4,11.700000000000001
152334,10038,2018-12-29,1001,74,5.0
152542,10038,2018-12-03,1001,57,5.0
152835,10038,2018-12-12,1001,77,5.0
153011,10038,2018-12-15,1001,18,3.75
153574,10038,2018-12-05,1000,11,13.0
153699,10038,2018-12-09,1004,19,9.35
154214,10038,2018-12-14,1004,70,8.8
154917,10038,2018-12-07,1001,52,5.0
155273,50007,2018-12-07,1004,108,8.8
156088,50007,2018-12-29,1001,9,3.75
157166,50007,2018-12-23,1001,98,5.0
157674,50007,2018-12-15,1001,29,4.75
158522,97546,2018-12-14,1000,52,13.0
158884,97546,2018-12-26,1002,60,23.0
158932,97546,2018-12-14,1001,6,5.0
159957,97546,2018-12-22,1000,30,11.049999999999999
160045,97546,2018-12-30,1001,65,4.25
160535,97546,2018-12-28,1004,11,11.0
161927,97546,2018-12-31,1000,18,13.0
161930,97546,2018-12-07,1004,36,11.0
164679,41519,2018-12-17,1004,15,11.0
164981,41519,2018-12-29,1001,100,5.0
164994,41519,2018-12-22,1001,36,5.0
165532,41519,2018-12-06,1004,9,8.25
167070,41519,2018-12-30,1001,40,4.5
167121,41519,2018-12-19,1001,11,3.75
