purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
16706,28099,2019-04-07,1001,69,4.25
18082,28099,2019-04-02,1004,63,8.25
18145,28099,2019-04-25,1004,83,11.0
18386,28099,2019-04-17,1000,35,11.700000000000001
19692,54430,2019-04-29,1002,10,23.0
19838,54430,2019-04-15,1004,37,11.0
20092,54430,2019-04-26,1000,57,9.75
20394,54430,2019-04-12,1004,34,9.9
20487,54430,2019-04-24,1002,36,21.849999999999998
20850,54430,2019-04-14,1004,41,10.45
20985,54430,2019-04-17,1001,43,5.0
21762,54430,2019-04-28,1001,72,4.5
21939,54430,2019-04-30,1002,85,20.7
22174,54430,2019-04-28,1004,81,10.45
22249,54430,2019-04-18,1000,48,13.0
24226,71015,2019-04-22,1001,58,3.75
25294,71015,2019-04-21,1001,82,4.5
25739,71015,2019-04-05,1001,75,4.75
25919,71015,2019-04-30,1004,87,11.0
26354,71015,2019-04-17,1003,59,11.049999999999999
26361,71015,2019-04-21,1004,5,11.0
27526,79937,2019-04-06,1001,44,4.25
29026,79937,2019-04-01,1003,26,13.0
29563,79937,2019-04-25,1004,58,9.9
37223,68233,2019-04-23,1001,30,5.0
38428,68233,2019-04-27,1003,25,13.0
47184,71047,2019-04-08,1001,35,4.0
47259,71047,2019-04-17,1001,72,4.0
47944,71047,2019-04-07,1001,45,4.25
47980,71047,2019-04-27,1000,80,11.049999999999999
48241,71047,2019-04-09,1004,51,11.0
48495,71047,2019-04-05,1004,41,9.9
48952,71047,2019-04-01,1001,78,5.0
49188,71047,2019-04-16,1002,9,17.25
49463,71047,2019-04-08,1003,90,10.4
53453,79731,2019-04-21,1001,52,3.75
53491,79731,2019-04-29,1001,31,4.75
53635,79731,2019-04-16,1001,87,5.0
55101,79731,2019-04-10,1004,27,9.35
55144,79731,2019-04-08,1004,86,11.0
55500,79731,2019-04-22,1004,65,8.8
58188,44736,2019-04-12,1001,63,5.0
59431,44736,2019-04-30,1001,59,4.75
59487,44736,2019-04-13,1001,24,4.75
60486,44736,2019-04-26,1003,42,13.0
60545,44736,2019-04-27,1002,73,17.25
65741,66567,2019-04-16,1004,87,9.35
66926,66567,2019-04-08,1004,66,11.0
67251,66567,2019-04-05,1001,76,5.0
67520,66567,2019-04-22,1003,21,13.0
68385,91057,2019-04-25,1002,400,18.400000000000002
68493,91057,2019-04-28,1004,576,9.35
68964,91057,2019-04-26,1000,1248,11.700000000000001
69216,91057,2019-04-09,1002,432,23.0
69521,91057,2019-04-16,1003,1200,13.0
69772,91057,2019-04-09,1000,432,13.0
69841,91057,2019-04-05,1000,1184,13.0
69894,91057,2019-04-16,1002,800,19.55
70132,91057,2019-04-08,1003,1296,10.4
70609,91057,2019-04-13,1000,1280,11.049999999999999
70968,91057,2019-04-27,1000,464,11.049999999999999
71034,91057,2019-04-07,1002,992,23.0
72053,192,2019-04-30,1003,22,10.4
72075,192,2019-04-22,1001,28,4.75
74437,192,2019-04-07,1000,60,11.700000000000001
74607,192,2019-04-15,1003,60,13.0
76728,49181,2019-04-02,1001,84,4.0
77514,49181,2019-04-08,1004,33,9.35
77615,49181,2019-04-05,1001,18,4.0
77718,49181,2019-04-29,1001,24,5.0
77799,49181,2019-04-29,1000,78,10.4
77870,49181,2019-04-16,1000,27,11.049999999999999
78204,49181,2019-04-28,1004,65,9.35
79464,7282,2019-04-15,1004,52,9.35
79805,7282,2019-04-21,1003,78,9.75
80620,7282,2019-04-26,1002,33,23.0
80713,7282,2019-04-26,1000,19,12.35
81450,7282,2019-04-19,1001,59,5.0
81546,7282,2019-04-05,1002,11,21.849999999999998
81682,7282,2019-04-08,1004,43,11.0
84954,87369,2019-04-21,1001,86,5.0
85204,87369,2019-04-06,1004,86,9.35
