13642,88836,2021-06-22,1004,18,11.0
13762,88836,2021-06-24,1001,21,3.75
13792,88836,2021-06-02,1004,61,9.35
13973,88836,2021-06-05,1000,22,13.0
16524,28099,2021-06-25,1003,46,13.0
16598,28099,2021-06-22,1000,2,12.35
17184,28099,2021-06-06,1001,15,4.75
17996,28099,2021-06-10,1001,67,5.0
18076,28099,2021-06-03,1001,27,5.0
18106,28099,2021-06-10,1000,60,9.75
20307,54430,2021-06-05,1004,14,11.0
20413,54430,2021-06-26,1001,33,5.0
20424,54430,2021-06-10,1002,6,17.25
20467,54430,2021-06-24,1001,78,4.5
20542,54430,2021-06-30,1004,46,8.25
20556,54430,2021-06-18,1001,14,4.25
20588,54430,2021-06-25,1001,20,4.25
21144,54430,2021-06-21,1002,72,17.25
22347,54430,2021-06-08,1001,3,4.25
24592,71015,2021-06-01,1004,1,11.0
24766,71015,2021-06-19,1001,35,4.5
25639,71015,2021-06-20,1001,86,4.25
25681,71015,2021-06-08,1002,69,19.55
25709,71015,2021-06-03,1003,29,10.4
26264,71015,2021-06-25,1003,80,13.0
26717,79937,2021-06-07,1000,52,11.700000000000001
28083,79937,2021-06-19,1001,65,4.75
28438,79937,2021-06-26,1004,84,9.9
29332,79937,2021-06-20,1001,60,5.0
30129,54056,2021-06-16,1002,47,18.400000000000002
30238,54056,2021-06-11,1001,87,4.0
30370,54056,2021-06-01,1001,62,5.0
30409,54056,2021-06-10,1001,38,5.0
30686,54056,2021-06-20,1003,37,11.700000000000001
30778,54056,2021-06-19,1000,86,13.0
30823,54056,2021-06-23,1004,61,9.35
30996,54056,2021-06-05,1000,85,10.4
31170,54056,2021-06-03,1000,70,13.0
31369,54056,2021-06-26,1002,5,23.0
31921,1769,2021-06-14,1001,34,5.0
32103,1769,2021-06-14,1001,75,4.5
32123,1769,2021-06-03,1001,56,5.0
32401,1769,2021-06-20,1001,54,5.0
32869,1769,2021-06-03,1002,87,23.0
32962,1769,2021-06-23,1000,18,13.0
34868,80591,2021-06-11,1001,59,5.0
35152,80591,2021-06-22,1001,67,4.75
37116,68233,2021-06-23,1003,81,13.0
37581,68233,2021-06-30,1001,59,5.0
38153,68233,2021-06-15,1000,55,13.0
38398,68233,2021-06-05,1002,6,17.25
39225,68233,2021-06-11,1001,87,4.5
39522,68233,2021-06-05,1003,23,13.0
40008,89328,2021-06-25,1002,1242,20.7
40688,89328,2021-06-01,1002,1458,17.25
40834,89328,2021-06-23,1003,1188,10.4
41174,89328,2021-06-23,1000,108,13.0
41611,89328,2021-06-30,1002,1098,19.55
43008,73767,2021-06-04,1004,36,10.45
43131,73767,2021-06-15,1004,43,9.9
43960,73767,2021-06-19,1001,27,5.0
44007,73767,2021-06-19,1000,35,12.35
44151,73767,2021-06-24,1001,53,4.25
44525,73767,2021-06-06,1002,17,20.7
44571,73767,2021-06-08,1003,50,13.0
45316,73965,2021-06-16,1000,65,10.4
45410,73965,2021-06-21,1004,72,11.0
45530,73965,2021-06-29,1004,54,10.45
46026,73965,2021-06-11,1001,33,5.0
46113,73965,2021-06-08,1001,77,4.0
