purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
16107,28099,2021-01-28,1004,54,11.0
18119,28099,2021-01-17,1003,71,13.0
18233,28099,2021-01-20,1003,100,12.35
18275,28099,2021-01-03,1002,12,23.0
19682,54430,2021-01-29,1003,52,13.0
19782,54430,2021-01-20,1003,51,13.0
19822,54430,2021-01-26,1002,61,17.25
19907,54430,2021-01-27,1001,3,4.25
20199,54430,2021-01-12,1001,23,4.5
21907,54430,2021-01-15,1001,48,4.75
22128,54430,2021-01-05,1000,28,10.4
24198,71015,2021-01-05,1001,39,5.0
24686,71015,2021-01-02,1002,28,19.55
25260,71015,2021-01-20,1001,89,5.0
25288,71015,2021-01-12,1001,71,5.0
25379,71015,2021-01-20,1000,70,13.0
25394,71015,2021-01-12,1004,3,8.25
25820,71015,2021-01-02,1001,68,4.5
27433,79937,2021-01-02,1003,50,13.0
27587,79937,2021-01-03,1004,46,8.25
27758,79937,2021-01-11,1001,51,4.0
29074,79937,2021-01-13,1001,48,3.75
31305,54056,2021-01-30,1004,92,8.8
31619,1769,2021-01-19,1001,28,4.75
31697,1769,2021-01-04,1001,81,4.75
32383,1769,2021-01-28,1001,52,5.0
32493,1769,2021-01-14,1001,69,4.75
33788,1769,2021-01-14,1001,46,3.75
34616,80591,2021-01-20,1002,7,20.7
34625,80591,2021-01-03,1004,59,9.35
34860,80591,2021-01-09,1001,6,4.75
34924,80591,2021-01-12,1004,100,11.0
34939,80591,2021-01-20,1003,18,13.0
34988,80591,2021-01-16,1003,11,11.049999999999999
35137,80591,2021-01-11,1001,80,5.0
35250,80591,2021-01-16,1001,41,4.75
35298,80591,2021-01-07,1001,96,5.0
35588,80591,2021-01-21,1002,20,23.0
36032,80591,2021-01-05,1002,51,23.0
36772,68233,2021-01-11,1000,32,13.0
37071,68233,2021-01-06,1003,53,13.0
39715,68233,2021-01-05,1003,75,13.0
39810,68233,2021-01-28,1003,81,9.75
39850,89328,2021-01-14,1004,540,9.35
40129,89328,2021-01-08,1000,1296,13.0
40171,89328,2021-01-26,1000,1278,13.0
40185,89328,2021-01-25,1002,1404,20.7
40575,89328,2021-01-12,1002,288,19.55
40952,89328,2021-01-16,1002,936,23.0
41172,89328,2021-01-15,1004,882,9.9
41553,89328,2021-01-09,1004,216,11.0
41709,89328,2021-01-06,1000,162,9.75
42558,73767,2021-01-04,1004,90,9.9
42979,73767,2021-01-10,1001,29,5.0
43357,73767,2021-01-17,1001,34,4.75
44203,73767,2021-01-29,1004,103,11.0
44300,73767,2021-01-11,1003,105,13.0
44668,73767,2021-01-25,1001,88,5.0
44986,73965,2021-01-09,1002,38,17.25
45221,73965,2021-01-11,1000,99,13.0
45261,73965,2021-01-21,1002,90,23.0
45436,73965,2021-01-01,1004,41,11.0
46250,73965,2021-01-10,1004,97,11.0
47271,71047,2021-01-01,1001,101,5.0
47686,71047,2021-01-27,1001,53,4.5
48600,71047,2021-01-14,1000,94,11.700000000000001
48826,71047,2021-01-05,1003,52,9.75
49000,71047,2021-01-10,1001,36,3.75
49602,71047,2021-01-13,1001,25,5.0
49676,71047,2021-01-01,1004,79,8.25
50095,71047,2021-01-12,1000,21,9.75
50813,50489,2021-01-30,1004,7,11.0
51476,50489,2021-01-01,1000,7,11.700000000000001
51843,50489,2021-01-31,1001,69,5.0
51991,50489,2021-01-03,1001,32,4.5
51994,50489,2021-01-03,1003,30,11.700000000000001
52013,50489,2021-01-07,1004,65,9.35
52370,50489,2021-01-05,1001,8,4.5
52511,50489,2021-01-10,1000,76,11.700000000000001
53527,79731,2021-01-20,1004,104,11.0
53567,79731,2021-01-07,1003,105,9.75
53623,79731,2021-01-29,1001,65,4.75
53961,79731,2021-01-31,1001,98,3.75
54723,79731,2021-01-11,1000,94,10.4
54737,79731,2021-01-31,1002,82,18.400000000000002
55004,79731,2021-01-20,1001,66,5.0
55189,79731,2021-01-02,1004,57,11.0
55259,79731,2021-01-30,1001,98,5.0
55348,79731,2021-01-20,1001,82,5.0
55844,79731,2021-01-02,1001,84,4.5
56745,30421,2021-01-11,1000,101,13.0
56822,30421,2021-01-31,1004,33,8.25
56964,30421,2021-01-08,1000,84,13.0
57039,30421,2021-01-08,1003,55,10.4
57317,30421,2021-01-07,1001,15,5.0
57819,30421,2021-01-07,1004,66,11.0
58319,44736,2021-01-17,1000,26,13.0
58488,44736,2021-01-02,1003,95,11.049999999999999
58520,44736,2021-01-23,1004,74,11.0
59889,44736,2021-01-14,1001,13,4.25
60377,44736,2021-01-30,1002,103,23.0
60500,44736,2021-01-19,1001,35,4.5
61571,57940,2021-01-05,1003,62,11.049999999999999
62243,57940,2021-01-18,1001,18,4.75
62379,57940,2021-01-15,1004,97,8.25
62540,57940,2021-01-31,1001,93,5.0
62751,57940,2021-01-21,1004,55,10.45
62766,57940,2021-01-10,1004,28,8.8
63239,57940,2021-01-11,1004,13,11.0
63949,17791,2021-01-05,1001,105,4.0
64027,17791,2021-01-21,1004,83,10.45
64231,17791,2021-01-28,1001,71,3.75
64429,17791,2021-01-20,1001,62,4.25
64927,17791,2021-01-12,1003,80,13.0
65056,17791,2021-01-11,1001,29,4.0
65431,66567,2021-01-28,1004,20,10.45
65846,66567,2021-01-14,1001,65,4.0
65885,66567,2021-01-10,1004,47,11.0
66161,66567,2021-01-17,1002,79,23.0
66747,66567,2021-01-25,1001,58,5.0
67036,66567,2021-01-16,1001,33,5.0
68014,66567,2021-01-26,1001,40,5.0
68045,66567,2021-01-10,1004,91,9.35
68078,66567,2021-01-10,1004,54,11.0
68272,66567,2021-01-12,1004,55,11.0
68408,91057,2021-01-29,1002,1664,19.55
68626,91057,2021-01-01,1003,880,10.4
68907,91057,2021-01-27,1000,1472,11.700000000000001
69611,91057,2021-01-22,1000,80,9.75
69721,91057,2021-01-17,1000,368,13.0
70131,91057,2021-01-05,1002,240,23.0
70340,91057,2021-01-11,1004,1056,9.9
70532,91057,2021-01-23,1004,736,8.25
70645,91057,2021-01-14,1002,1648,21.849999999999998
70687,91057,2021-01-21,1002,1376,23.0
71927,192,2021-01-20,1001,97,4.0
71971,192,2021-01-02,1001,11,4.5
72755,192,2021-01-21,1003,78,13.0
73746,192,2021-01-12,1001,60,4.0
73892,192,2021-01-31,1002,27,23.0
74564,192,2021-01-13,1001,56,5.0
74724,192,2021-01-12,1001,26,5.0
74901,192,2021-01-07,1004,81,10.45
75128,192,2021-01-24,1001,80,4.75
76381,49181,2021-01-11,1001,32,5.0
76645,49181,2021-01-13,1004,48,11.0
76754,49181,2021-01-31,1001,49,5.0
77372,49181,2021-01-06,1001,96,4.0
78280,49181,2021-01-12,1001,74,4.5
79602,7282,2021-01-16,1004,61,11.0
79715,7282,2021-01-12,1003,39,10.4
79846,7282,2021-01-26,1001,82,5.0
80312,7282,2021-01-10,1001,96,4.5
80707,7282,2021-01-19,1000,11,13.0
81410,7282,2021-01-14,1001,14,5.0
81693,7282,2021-01-10,1004,100,8.8
82061,6579,2021-01-18,1001,86,4.0
82127,6579,2021-01-05,1002,28,19.55
83887,6579,2021-01-22,1003,74,13.0
84039,6579,2021-01-07,1001,62,5.0
84228,6579,2021-01-07,1002,59,21.849999999999998
84484,6579,2021-01-05,1004,35,11.0
84891,87369,2021-01-11,1004,44,11.0
85060,87369,2021-01-07,1004,59,11.0
85166,87369,2021-01-03,1004,32,11.0
85352,87369,2021-01-10,1004,78,8.8
85664,87369,2021-01-21,1004,24,9.9
86323,87369,2021-01-06,1004,82,8.8
86576,87369,2021-01-01,1001,100,4.75
86725,87369,2021-01-26,1004,104,11.0
87828,87369,2021-01-31,1003,51,9.75
88150,67268,2021-01-14,1001,96,5.0
88233,67268,2021-01-26,1001,55,4.75
88278,67268,2021-01-19,1001,76,5.0
88424,67268,2021-01-17,1003,96,12.35
88573,67268,2021-01-23,1004,96,10.45
88597,67268,2021-01-21,1004,46,8.25
89200,67268,2021-01-06,1001,35,4.5
89586,30301,2021-01-23,1001,3,4.25
90639,30301,2021-01-10,1004,21,9.35
91003,30301,2021-01-18,1003,13,12.35
91474,30301,2021-01-21,1001,87,5.0
91776,30301,2021-01-11,1001,49,5.0
92214,30301,2021-01-05,1004,41,11.0
95047,60426,2021-01-18,1003,13,13.0
