purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
13413,88836,2022-09-10,1001,30,4.75
13548,88836,2022-09-17,1002,31,21.849999999999998
13602,88836,2022-09-13,1001,55,4.25
13702,88836,2022-09-05,1003,67,9.75
13749,88836,2022-09-09,1001,35,3.75
13850,88836,2022-09-11,1003,9,13.0
13982,88836,2022-09-17,1004,42,8.8
14064,88836,2022-09-13,1001,49,3.75
14262,35781,2022-09-25,1001,3,4.75
14358,35781,2022-09-20,1000,27,13.0
14450,35781,2022-09-29,1001,28,4.75
14538,35781,2022-09-13,1000,63,12.35
14554,35781,2022-09-16,1001,57,4.75
14567,35781,2022-09-06,1000,90,13.0
14877,35781,2022-09-06,1004,7,11.0
14928,35781,2022-09-29,1004,26,11.0
14943,35781,2022-09-28,1001,44,5.0
14971,35781,2022-09-29,1001,45,4.25
15198,1319,2022-09-12,1001,16,4.0
16081,28099,2022-09-24,1003,61,13.0
16567,28099,2022-09-05,1001,26,5.0
17868,28099,2022-09-21,1004,54,11.0
17878,28099,2022-09-09,1001,43,5.0
18468,28099,2022-09-07,1001,37,4.0
18498,28099,2022-09-10,1002,71,18.400000000000002
18674,28099,2022-09-14,1003,24,13.0
18720,28099,2022-09-15,1001,75,4.25
19063,18142,2022-09-28,1004,76,8.25
19352,18142,2022-09-14,1004,4,8.8
19493,18142,2022-09-22,1001,62,5.0
21997,54430,2022-09-23,1001,22,4.5
22030,54430,2022-09-04,1004,56,11.0
22735,42192,2022-09-11,1001,68,5.0
22930,42192,2022-09-24,1001,3,5.0
23217,42192,2022-09-16,1001,63,5.0
23270,42192,2022-09-25,1004,32,11.0
23381,42192,2022-09-12,1002,40,23.0
23752,71015,2022-09-30,1001,53,4.0
26100,71015,2022-09-27,1003,75,10.4
26261,71015,2022-09-30,1003,8,13.0
26447,71015,2022-09-10,1001,59,5.0
26948,79937,2022-09-23,1004,60,9.35
27108,79937,2022-09-04,1004,29,11.0
27323,79937,2022-09-25,1001,59,5.0
27589,79937,2022-09-08,1004,35,10.45
28505,79937,2022-09-19,1002,81,17.25
29507,79937,2022-09-07,1004,61,8.8
29532,79937,2022-09-26,1000,27,13.0
29718,79937,2022-09-12,1001,54,5.0
30134,54056,2022-09-07,1004,31,11.0
30162,54056,2022-09-29,1004,48,11.0
30251,54056,2022-09-20,1001,72,4.75
30295,54056,2022-09-11,1001,93,5.0
30637,54056,2022-09-23,1004,29,11.0
31115,54056,2022-09-14,1004,21,9.35
31196,54056,2022-09-13,1001,34,4.0
31564,1769,2022-09-18,1004,13,11.0
31580,1769,2022-09-22,1003,26,11.049999999999999
32037,1769,2022-09-17,1003,22,10.4
32168,1769,2022-09-24,1002,59,18.400000000000002
32645,1769,2022-09-25,1001,70,4.75
33309,1769,2022-09-03,1001,75,4.25
33544,1769,2022-09-10,1001,26,3.75
33832,63821,2022-09-03,1004,37,8.8
34003,63821,2022-09-14,1003,80,11.700000000000001
34158,63821,2022-09-12,1001,84,5.0
34233,63821,2022-09-19,1000,26,9.75
34316,63821,2022-09-26,1001,38,3.75
34426,63821,2022-09-14,1002,45,23.0
34773,80591,2022-09-29,1003,39,9.75
34883,80591,2022-09-17,1003,1,11.049999999999999
35333,80591,2022-09-24,1001,40,5.0
35671,80591,2022-09-30,1002,83,23.0
35733,80591,2022-09-24,1003,49,13.0
36592,68233,2022-09-19,1000,25,10.4
37181,68233,2022-09-20,1001,67,4.75
37382,68233,2022-09-06,1003,5,13.0
38476,68233,2022-09-03,1001,49,4.75
40067,89328,2022-09-19,1002,666,23.0
40243,89328,2022-09-12,1003,756,11.700000000000001
40452,89328,2022-09-13,1002,1602,20.7
40531,89328,2022-09-05,1000,450,11.049999999999999
41051,89328,2022-09-14,1000,396,12.35
41453,89328,2022-09-14,1003,234,11.700000000000001
41701,89328,2022-09-14,1000,504,12.35
42076,8748,2022-09-21,1004,1,10.45
42172,8748,2022-09-24,1004,72,9.35
42232,8748,2022-09-11,1001,86,3.75
42279,8748,2022-09-17,1001,43,4.5
42285,8748,2022-09-08,1004,4,11.0
42415,8748,2022-09-05,1001,87,4.5
42463,73767,2022-09-17,1000,69,12.35
42993,73767,2022-09-11,1004,69,9.35
43779,73767,2022-09-09,1001,30,5.0
43865,73767,2022-09-03,1001,38,5.0
44028,73767,2022-09-06,1002,93,23.0
44109,73767,2022-09-06,1000,79,12.35
44316,73767,2022-09-07,1000,83,13.0
44394,73767,2022-09-11,1001,56,4.5
44451,73767,2022-09-10,1001,45,5.0
44687,73767,2022-09-27,1001,54,5.0
45117,73965,2022-09-22,1000,80,13.0
45286,73965,2022-09-07,1003,81,9.75
45655,73965,2022-09-21,1001,29,5.0
46017,73965,2022-09-16,1003,52,13.0
46051,73965,2022-09-02,1000,54,9.75
46414,73965,2022-09-09,1003,93,12.35
47111,71047,2022-09-12,1003,27,13.0
48066,71047,2022-09-29,1000,12,11.700000000000001
48091,71047,2022-09-20,1003,93,11.700000000000001
48169,71047,2022-09-16,1004,1,8.8
48917,71047,2022-09-08,1004,51,8.8
50802,50489,2022-09-13,1001,38,5.0
50933,50489,2022-09-18,1004,11,11.0
51218,50489,2022-09-29,1000,27,13.0
51291,50489,2022-09-18,1001,54,5.0
51312,50489,2022-09-16,1002,22,21.849999999999998
51318,50489,2022-09-06,1002,18,17.25
51447,50489,2022-09-17,1001,81,5.0
52720,61532,2022-09-20,1002,71,23.0
52839,61532,2022-09-24,1003,38,9.75
52867,61532,2022-09-03,1004,28,11.0
52995,61532,2022-09-16,1003,13,11.049999999999999
53030,61532,2022-09-23,1003,52,9.75
53065,61532,2022-09-08,1001,87,4.0
53306,61532,2022-09-26,1000,90,13.0
53444,79731,2022-09-03,1001,62,5.0
53800,79731,2022-09-11,1004,40,11.0
54073,79731,2022-09-07,1003,69,12.35
55976,79731,2022-09-11,1001,44,5.0
56273,79731,2022-09-07,1001,14,5.0
56948,30421,2022-09-23,1003,55,12.35
56974,30421,2022-09-05,1004,89,10.45
57197,30421,2022-09-17,1000,72,13.0
57445,30421,2022-09-01,1004,72,11.0
57534,30421,2022-09-12,1004,17,11.0
58260,44736,2022-09-29,1001,67,4.5
58919,44736,2022-09-01,1004,14,11.0
59397,44736,2022-09-07,1003,62,12.35
59807,44736,2022-09-18,1000,69,13.0
60187,44736,2022-09-13,1004,59,8.8
60341,44736,2022-09-02,1001,7,4.5
61527,57940,2022-09-11,1001,48,4.25
61560,57940,2022-09-29,1001,88,4.5
61654,57940,2022-09-19,1001,25,5.0
62430,57940,2022-09-16,1004,59,10.45
62864,57940,2022-09-28,1004,1,9.9
62986,57940,2022-09-18,1001,54,4.5
63069,57940,2022-09-23,1003,8,13.0
63105,57940,2022-09-04,1001,63,4.75
63632,17791,2022-09-21,1004,51,9.9
63758,17791,2022-09-11,1001,43,5.0
63943,17791,2022-09-02,1001,43,3.75
64313,17791,2022-09-13,1000,61,12.35
64356,17791,2022-09-01,1004,73,11.0
64586,17791,2022-09-24,1000,50,13.0
65139,17791,2022-09-03,1003,31,12.35
65755,66567,2022-09-24,1001,8,5.0
66137,66567,2022-09-13,1001,75,5.0
66231,66567,2022-09-21,1001,76,4.0
67258,66567,2022-09-06,1004,11,11.0
67656,66567,2022-09-03,1001,16,4.0
67852,66567,2022-09-14,1004,68,10.45
68092,66567,2022-09-09,1004,6,9.9
68226,66567,2022-09-26,1001,14,4.0
68474,91057,2022-09-02,1002,576,17.25
68582,91057,2022-09-02,1004,480,11.0
69264,91057,2022-09-11,1004,1008,11.0
71149,91057,2022-09-19,1003,1280,11.049999999999999
72528,192,2022-09-06,1001,14,5.0
73677,192,2022-09-22,1004,74,11.0
74081,192,2022-09-09,1001,13,5.0
77339,49181,2022-09-27,1002,45,18.400000000000002
77452,49181,2022-09-27,1000,6,13.0
77689,49181,2022-09-08,1001,80,3.75
