purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
15876,28099,2020-04-27,1001,35,5.0
16623,28099,2020-04-01,1001,17,4.25
16649,28099,2020-04-13,1001,47,4.75
17689,28099,2020-04-22,1000,54,13.0
18078,28099,2020-04-19,1001,63,5.0
18459,28099,2020-04-06,1003,87,11.700000000000001
21720,54430,2020-04-27,1001,60,5.0
21738,54430,2020-04-20,1001,68,3.75
22371,54430,2020-04-09,1004,53,11.0
22423,54430,2020-04-28,1001,27,4.25
23593,71015,2020-04-02,1001,29,5.0
24211,71015,2020-04-30,1001,31,5.0
24733,71015,2020-04-04,1000,86,12.35
26236,71015,2020-04-16,1004,50,9.35
26817,79937,2020-04-18,1000,84,13.0
27412,79937,2020-04-30,1003,45,9.75
27855,79937,2020-04-30,1002,28,23.0
28027,79937,2020-04-14,1004,2,11.0
29460,79937,2020-04-05,1002,64,20.7
29463,79937,2020-04-23,1000,80,9.75
29539,79937,2020-04-11,1001,17,3.75
31552,1769,2020-04-12,1004,60,11.0
31630,1769,2020-04-12,1000,74,10.4
31884,1769,2020-04-04,1000,11,13.0
31953,1769,2020-04-12,1001,35,5.0
32073,1769,2020-04-18,1001,23,4.75
32254,1769,2020-04-18,1001,21,5.0
32458,1769,2020-04-17,1004,2,9.35
32485,1769,2020-04-27,1001,90,5.0
32615,1769,2020-04-03,1003,73,13.0
32672,1769,2020-04-19,1000,31,11.049999999999999
32725,1769,2020-04-29,1001,77,4.75
32735,1769,2020-04-29,1001,86,5.0
32837,1769,2020-04-30,1004,87,11.0
36559,68233,2020-04-07,1003,20,9.75
36997,68233,2020-04-19,1003,12,12.35
37138,68233,2020-04-18,1001,28,4.0
37159,68233,2020-04-12,1001,70,4.25
37360,68233,2020-04-15,1004,72,8.8
37494,68233,2020-04-19,1004,39,11.0
37522,68233,2020-04-09,1004,56,8.25
37562,68233,2020-04-04,1000,24,13.0
37642,68233,2020-04-24,1004,74,11.0
37997,68233,2020-04-08,1000,47,13.0
38928,68233,2020-04-27,1004,27,11.0
38978,68233,2020-04-25,1001,21,5.0
39937,89328,2020-04-05,1002,234,21.849999999999998
40482,89328,2020-04-21,1000,1134,11.049999999999999
