purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
13481,88836,2021-12-24,1004,70,9.9
13483,88836,2021-12-07,1001,94,5.0
13627,88836,2021-12-28,1000,100,11.700000000000001
13782,88836,2021-12-09,1000,104,10.4
14111,88836,2021-12-20,1003,15,13.0
14688,35781,2021-12-11,1001,54,5.0
14963,35781,2021-12-15,1001,26,3.75
16184,28099,2021-12-31,1004,65,11.0
16910,28099,2021-12-25,1002,20,23.0
17103,28099,2021-12-30,1000,41,12.35
17170,28099,2021-12-25,1003,6,11.049999999999999
17729,28099,2021-12-13,1003,68,11.700000000000001
18906,18142,2021-12-02,1001,81,5.0
18984,18142,2021-12-28,1001,5,4.25
19104,18142,2021-12-05,1000,17,13.0
19177,18142,2021-12-15,1001,92,5.0
19202,18142,2021-12-29,1004,90,9.35
19388,18142,2021-12-31,1001,52,5.0
19423,18142,2021-12-24,1004,40,9.35
19440,18142,2021-12-21,1002,29,18.400000000000002
19457,18142,2021-12-25,1001,62,3.75
19737,54430,2021-12-10,1001,64,5.0
19741,54430,2021-12-07,1001,15,5.0
19765,54430,2021-12-14,1001,18,4.25
21439,54430,2021-12-24,1002,73,23.0
22885,42192,2021-12-11,1004,6,11.0
22917,42192,2021-12-11,1003,69,13.0
23153,42192,2021-12-07,1001,75,5.0
23840,71015,2021-12-10,1002,69,20.7
24421,71015,2021-12-08,1001,18,5.0
24488,71015,2021-12-23,1001,82,5.0
24637,71015,2021-12-20,1001,85,3.75
24794,71015,2021-12-06,1001,69,4.0
24891,71015,2021-12-26,1003,20,9.75
26306,71015,2021-12-12,1001,107,4.0
26791,79937,2021-12-03,1000,107,11.049999999999999
27091,79937,2021-12-12,1000,14,13.0
28105,79937,2021-12-03,1001,73,4.0
28120,79937,2021-12-10,1004,26,11.0
28529,79937,2021-12-31,1001,107,5.0
29032,79937,2021-12-29,1003,101,9.75
29085,79937,2021-12-18,1000,31,13.0
30915,54056,2021-12-26,1001,56,5.0
30983,54056,2021-12-18,1004,13,11.0
31740,1769,2021-12-05,1001,36,4.0
31839,1769,2021-12-01,1001,32,5.0
31881,1769,2021-12-24,1004,95,8.25
32348,1769,2021-12-24,1001,68,4.25
32449,1769,2021-12-29,1002,79,21.849999999999998
32915,1769,2021-12-16,1001,90,5.0
33050,1769,2021-12-03,1004,107,11.0
33174,1769,2021-12-08,1002,81,23.0
33987,63821,2021-12-24,1003,77,11.700000000000001
34014,63821,2021-12-02,1001,79,4.25
34675,80591,2021-12-19,1001,83,4.25
35271,80591,2021-12-29,1001,27,5.0
35371,80591,2021-12-22,1004,87,8.8
35468,80591,2021-12-02,1002,9,18.400000000000002
35896,80591,2021-12-06,1004,85,9.35
36206,68233,2021-12-01,1001,98,4.75
36271,68233,2021-12-25,1001,101,4.25
36528,68233,2021-12-16,1001,87,4.5
37456,68233,2021-12-03,1004,16,11.0
38756,68233,2021-12-10,1001,54,5.0
38835,68233,2021-12-23,1001,66,5.0
39828,68233,2021-12-31,1003,28,11.700000000000001
40056,89328,2021-12-01,1000,1134,9.75
40528,89328,2021-12-31,1003,108,13.0
40579,89328,2021-12-27,1000,864,13.0
40583,89328,2021-12-23,1000,1674,10.4
40627,89328,2021-12-08,1000,1044,13.0
40700,89328,2021-12-25,1004,900,11.0
40863,89328,2021-12-21,1002,306,23.0
41031,89328,2021-12-08,1003,1368,13.0
41978,89328,2021-12-16,1000,450,9.75
42719,73767,2021-12-31,1001,74,5.0
43446,73767,2021-12-23,1001,30,5.0
43499,73767,2021-12-25,1004,107,8.8
43590,73767,2021-12-24,1004,101,11.0
44218,73767,2021-12-31,1003,96,13.0
44808,73767,2021-12-09,1004,63,10.45
45445,73965,2021-12-05,1000,19,11.700000000000001
45467,73965,2021-12-17,1001,19,5.0
47183,71047,2021-12-11,1001,44,5.0
47393,71047,2021-12-28,1003,51,10.4
47874,71047,2021-12-11,1004,77,11.0
48162,71047,2021-12-21,1001,88,5.0
48375,71047,2021-12-26,1001,21,4.5
48653,71047,2021-12-28,1001,32,5.0
48986,71047,2021-12-06,1002,27,20.7
49277,71047,2021-12-15,1004,33,9.9
50030,71047,2021-12-01,1000,20,13.0
50683,50489,2021-12-22,1004,107,9.9
52003,50489,2021-12-14,1001,26,5.0
52318,50489,2021-12-04,1002,19,21.849999999999998
