purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
16447,28099,2018-11-21,1004,296,9.35
17316,28099,2018-11-11,1004,180,9.35
17351,28099,2018-11-02,1004,244,11.0
18147,28099,2018-11-03,1000,252,12.35
18180,28099,2018-11-06,1001,100,5.0
18818,28099,2018-11-22,1000,108,13.0
23796,71015,2018-11-24,1001,188,4.25
24167,71015,2018-11-10,1001,388,3.75
24506,71015,2018-11-30,1000,348,13.0
25204,71015,2018-11-05,1001,324,4.5
25673,71015,2018-11-04,1001,168,5.0
26660,79937,2018-11-02,1000,184,10.4
27313,79937,2018-11-10,1003,312,13.0
27750,79937,2018-11-04,1001,272,5.0
28767,79937,2018-11-18,1004,348,11.0
36527,68233,2018-11-20,1004,124,8.8
36918,68233,2018-11-11,1002,132,23.0
37085,68233,2018-11-22,1001,224,5.0
38726,68233,2018-11-15,1001,160,4.25
39839,68233,2018-11-30,1004,268,9.9
46724,71047,2018-11-22,1001,116,4.75
46941,71047,2018-11-21,1001,360,5.0
47420,71047,2018-11-06,1003,316,13.0
48034,71047,2018-11-05,1001,268,4.75
48592,71047,2018-11-17,1001,52,5.0
54489,79731,2018-11-11,1001,216,5.0
54663,79731,2018-11-06,1004,260,10.45
54814,79731,2018-11-07,1001,376,4.5
55464,79731,2018-11-01,1000,60,10.4
55707,79731,2018-11-25,1004,284,10.45
55851,79731,2018-11-27,1004,76,8.8
56107,79731,2018-11-29,1001,88,5.0
56278,79731,2018-11-21,1004,104,8.25
65439,66567,2018-11-13,1001,392,4.5
65944,66567,2018-11-21,1001,312,5.0
66527,66567,2018-11-03,1001,244,5.0
67111,66567,2018-11-11,1004,132,10.45
67147,66567,2018-11-25,1001,112,4.0
67355,66567,2018-11-03,1003,24,9.75
67781,66567,2018-11-30,1001,144,5.0
68240,66567,2018-11-14,1001,80,4.5
68513,91057,2018-11-28,1003,3200,12.35
68771,91057,2018-11-10,1000,1472,12.35
68870,91057,2018-11-27,1003,3840,13.0
69122,91057,2018-11-19,1004,4800,11.0
70765,91057,2018-11-13,1002,1472,23.0
71786,192,2018-11-27,1004,360,11.0
72377,192,2018-11-25,1003,20,10.4
72761,192,2018-11-22,1003,64,11.049999999999999
72823,192,2018-11-13,1004,224,11.0
73257,192,2018-11-02,1000,348,13.0
73285,192,2018-11-23,1000,232,13.0
73337,192,2018-11-01,1000,336,13.0
74033,192,2018-11-30,1002,288,23.0
74060,192,2018-11-19,1001,364,5.0
74126,192,2018-11-17,1001,360,5.0
74978,192,2018-11-05,1000,132,13.0
75932,49181,2018-11-17,1001,16,4.75
76001,49181,2018-11-10,1004,104,11.0
76124,49181,2018-11-29,1004,180,11.0
76995,49181,2018-11-14,1004,24,8.25
77976,49181,2018-11-16,1004,244,9.9
84729,87369,2018-11-16,1002,392,23.0
84764,87369,2018-11-09,1004,116,9.35
85017,87369,2018-11-06,1003,32,9.75
85095,87369,2018-11-23,1000,284,13.0
85887,87369,2018-11-18,1004,380,11.0
87044,87369,2018-11-30,1001,240,4.25
87061,87369,2018-11-26,1001,76,4.0
87571,87369,2018-11-27,1001,264,4.5
87997,87369,2018-11-17,1001,348,5.0
90013,30301,2018-11-05,1003,368,13.0
90501,30301,2018-11-30,1001,280,5.0
90650,30301,2018-11-22,1000,256,10.4
90705,30301,2018-11-14,1001,340,4.0
90880,30301,2018-11-05,1002,104,21.849999999999998
92042,30301,2018-11-16,1001,116,4.0
99474,31200,2018-11-10,1001,376,4.75
100339,31200,2018-11-26,1001,56,4.5
100869,31200,2018-11-10,1004,120,10.45
100916,31200,2018-11-20,1003,76,11.049999999999999
100935,31200,2018-11-28,1002,388,19.55
101161,31200,2018-11-16,1004,280,11.0
112762,71420,2018-11-29,1004,112,11.0
113899,71420,2018-11-03,1003,236,12.35
113925,71420,2018-11-11,1000,348,12.35
114831,71420,2018-11-11,1003,48,13.0
114839,71420,2018-11-26,1001,260,4.5
117655,79491,2018-11-13,1001,140,5.0
117833,79491,2018-11-08,1001,8,5.0
118274,79491,2018-11-12,1001,120,5.0
118392,79491,2018-11-06,1003,64,13.0
118431,79491,2018-11-17,1003,16,13.0
119562,79491,2018-11-29,1004,152,11.0
119795,79491,2018-11-23,1003,216,12.35
119815,79491,2018-11-10,1000,180,13.0
120848,92285,2018-11-10,1001,340,5.0
122237,92285,2018-11-12,1000,40,9.75
122860,92285,2018-11-05,1001,104,5.0
123314,92285,2018-11-28,1000,188,13.0
123993,92285,2018-11-02,1004,132,11.0
124776,1336,2018-11-19,1002,16,23.0
125210,1336,2018-11-09,1004,128,11.0
125400,1336,2018-11-14,1002,268,20.7
126464,1336,2018-11-04,1000,240,13.0
126569,1336,2018-11-28,1001,196,5.0
126962,1336,2018-11-20,1001,256,5.0
127049,1336,2018-11-18,1002,360,17.25
130902,25901,2018-11-02,1002,388,23.0
131151,25901,2018-11-14,1000,188,13.0
131717,25901,2018-11-13,1003,224,11.049999999999999
132071,25901,2018-11-25,1001,324,4.0
132402,25901,2018-11-05,1004,348,9.35
137272,11683,2018-11-07,1001,304,5.0
138109,11683,2018-11-14,1003,196,11.700000000000001
138445,11683,2018-11-04,1002,292,23.0
138670,11683,2018-11-15,1004,276,8.25
138713,11683,2018-11-06,1002,324,18.400000000000002
142099,54646,2018-11-15,1002,1020,23.0
142185,54646,2018-11-09,1003,4800,13.0
142263,54646,2018-11-11,1000,60,12.35
142370,54646,2018-11-08,1002,2700,23.0
142926,54646,2018-11-10,1000,3720,13.0
143088,54646,2018-11-15,1004,120,11.0
143744,54646,2018-11-22,1004,1620,11.0
