purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
15810,28099,2019-03-10,1001,32,4.25
15878,28099,2019-03-17,1002,21,18.400000000000002
17332,28099,2019-03-13,1001,27,5.0
17436,28099,2019-03-29,1004,37,11.0
17520,28099,2019-03-19,1001,17,5.0
17929,28099,2019-03-19,1001,41,5.0
18079,28099,2019-03-29,1003,78,12.35
18134,28099,2019-03-05,1001,81,5.0
23685,71015,2019-03-25,1000,45,10.4
23893,71015,2019-03-29,1000,44,12.35
25074,71015,2019-03-13,1001,50,4.75
25267,71015,2019-03-18,1004,45,9.9
25874,71015,2019-03-11,1000,57,13.0
26347,71015,2019-03-24,1001,19,4.25
27374,79937,2019-03-14,1003,72,13.0
27659,79937,2019-03-11,1001,43,5.0
28799,79937,2019-03-16,1003,79,13.0
29213,79937,2019-03-18,1001,22,5.0
29440,79937,2019-03-14,1002,90,20.7
29609,79937,2019-03-25,1001,23,5.0
36470,68233,2019-03-02,1001,86,4.5
36575,68233,2019-03-07,1004,26,8.25
36883,68233,2019-03-19,1004,19,10.45
37746,68233,2019-03-19,1000,32,13.0
37801,68233,2019-03-04,1000,59,13.0
37928,68233,2019-03-16,1000,25,11.049999999999999
38099,68233,2019-03-17,1001,20,5.0
38612,68233,2019-03-16,1001,23,3.75
39602,68233,2019-03-16,1001,18,5.0
39795,68233,2019-03-31,1003,70,9.75
47085,71047,2019-03-03,1001,29,5.0
53421,79731,2019-03-12,1001,90,4.75
53541,79731,2019-03-09,1004,88,8.8
53549,79731,2019-03-02,1004,27,11.0
53613,79731,2019-03-08,1004,33,11.0
55082,79731,2019-03-13,1000,90,13.0
55680,79731,2019-03-11,1000,50,10.4
60268,44736,2019-03-27,1000,9,13.0
65593,66567,2019-03-06,1002,75,23.0
68156,66567,2019-03-31,1003,52,9.75
68164,66567,2019-03-02,1000,59,13.0
68822,91057,2019-03-03,1003,576,13.0
69049,91057,2019-03-28,1000,816,11.700000000000001
69306,91057,2019-03-21,1003,192,9.75
69579,91057,2019-03-25,1003,672,13.0
70722,91057,2019-03-11,1004,32,9.9
71308,91057,2019-03-05,1000,992,13.0
71354,91057,2019-03-26,1000,272,13.0
71995,192,2019-03-04,1003,69,13.0
72275,192,2019-03-18,1000,25,9.75
72983,192,2019-03-10,1004,8,11.0
73115,192,2019-03-11,1004,12,9.9
73316,192,2019-03-01,1001,8,4.5
75006,192,2019-03-05,1000,72,13.0
75732,49181,2019-03-30,1003,83,13.0
75733,49181,2019-03-08,1002,3,23.0
77198,49181,2019-03-07,1002,62,23.0
77560,49181,2019-03-15,1004,35,8.8
77957,49181,2019-03-20,1003,84,9.75
78292,49181,2019-03-13,1002,17,23.0
78311,49181,2019-03-03,1001,36,4.5
81012,7282,2019-03-02,1001,75,5.0
81353,7282,2019-03-18,1001,2,5.0
84767,87369,2019-03-22,1004,81,11.0
84924,87369,2019-03-17,1000,38,11.049999999999999
85043,87369,2019-03-28,1004,54,8.8
85073,87369,2019-03-29,1002,77,21.849999999999998
85220,87369,2019-03-29,1001,9,5.0
86349,87369,2019-03-16,1003,12,10.4
86446,87369,2019-03-17,1001,43,3.75
87903,87369,2019-03-08,1001,9,4.5
89724,30301,2019-03-14,1003,79,13.0
89827,30301,2019-03-25,1004,54,8.25
90036,30301,2019-03-29,1002,27,19.55
90098,30301,2019-03-02,1001,43,5.0
90357,30301,2019-03-27,1001,32,5.0
90729,30301,2019-03-26,1002,71,23.0
91222,30301,2019-03-24,1000,55,10.4
91894,30301,2019-03-31,1000,86,12.35
92173,30301,2019-03-13,1002,51,23.0
92292,30301,2019-03-30,1001,81,5.0
94376,60426,2019-03-13,1002,35,17.25
94665,60426,2019-03-20,1001,61,5.0
94871,60426,2019-03-22,1001,90,4.5
94885,60426,2019-03-29,1000,9,13.0
95601,60426,2019-03-29,1000,17,9.75
95821,60426,2019-03-17,1001,21,5.0
95841,60426,2019-03-01,1001,58,4.5
96321,60426,2019-03-28,1001,90,3.75
96439,60426,2019-03-22,1001,10,4.5
99656,31200,2019-03-05,1001,54,5.0
99966,31200,2019-03-04,1001,39,5.0
100633,31200,2019-03-11,1001,72,5.0
100687,31200,2019-03-03,1000,42,12.35
101030,31200,2019-03-13,1003,6,13.0
101804,31200,2019-03-13,1001,22,5.0
102463,31200,2019-03-09,1004,10,8.25
102579,31200,2019-03-11,1003,86,11.700000000000001
102685,31200,2019-03-13,1001,54,3.75
102748,31200,2019-03-31,1000,46,10.4
111896,71420,2019-03-27,1004,21,9.35
112010,71420,2019-03-14,1004,39,9.35
112635,71420,2019-03-24,1001,34,4.0
113149,71420,2019-03-13,1001,16,4.0
113420,71420,2019-03-22,1000,16,11.700000000000001
113566,71420,2019-03-23,1004,28,11.0
114121,71420,2019-03-22,1003,41,13.0
117882,79491,2019-03-02,1001,18,5.0
118231,79491,2019-03-23,1001,9,5.0
118248,79491,2019-03-29,1001,37,5.0
118815,79491,2019-03-16,1001,37,5.0
119232,79491,2019-03-05,1001,23,5.0
119371,79491,2019-03-23,1001,55,5.0
119602,79491,2019-03-07,1001,81,4.25
119700,79491,2019-03-15,1001,54,5.0
120287,79491,2019-03-13,1001,14,5.0
120633,79491,2019-03-26,1000,62,13.0
121341,92285,2019-03-23,1004,4,11.0
121508,92285,2019-03-04,1001,85,5.0
121602,92285,2019-03-15,1001,40,4.25
121739,92285,2019-03-13,1004,6,11.0
121756,92285,2019-03-09,1004,35,8.25
122534,92285,2019-03-22,1001,2,4.5
122646,92285,2019-03-06,1003,63,13.0
122786,92285,2019-03-23,1001,37,5.0
122870,92285,2019-03-16,1001,41,4.5
122971,92285,2019-03-10,1001,56,5.0
123121,92285,2019-03-21,1003,28,13.0
123196,92285,2019-03-18,1004,22,11.0
124018,92285,2019-03-25,1001,20,4.0
124538,1336,2019-03-18,1004,33,9.9
125386,1336,2019-03-04,1001,27,5.0
125474,1336,2019-03-01,1001,63,4.5
125792,1336,2019-03-02,1001,3,4.25
126832,1336,2019-03-21,1003,36,9.75
127147,1336,2019-03-19,1001,14,3.75
127375,1336,2019-03-10,1004,48,11.0
127604,1336,2019-03-14,1001,84,5.0
130191,25901,2019-03-25,1003,57,11.049999999999999
130204,25901,2019-03-29,1004,17,9.35
130481,25901,2019-03-01,1004,66,11.0
131033,25901,2019-03-03,1002,35,23.0
131426,25901,2019-03-27,1000,10,10.4
131504,25901,2019-03-20,1001,2,5.0
131689,25901,2019-03-31,1004,59,8.8
132047,25901,2019-03-03,1001,23,5.0
132120,25901,2019-03-05,1001,4,4.25
132551,25901,2019-03-30,1001,62,4.5
132992,25901,2019-03-22,1003,9,13.0
133010,25901,2019-03-12,1001,36,5.0
133301,25901,2019-03-04,1001,54,5.0
133480,25901,2019-03-05,1003,62,12.35
135422,11683,2019-03-11,1001,18,5.0
136026,11683,2019-03-07,1004,11,9.9
136644,11683,2019-03-05,1004,23,8.25
137054,11683,2019-03-21,1001,54,4.0
137290,11683,2019-03-10,1001,71,5.0
138252,11683,2019-03-25,1001,86,4.0
138701,11683,2019-03-08,1004,29,11.0
139004,11683,2019-03-23,1001,33,5.0
139517,81675,2019-03-14,1002,45,23.0
140119,81675,2019-03-29,1001,65,5.0
140985,81675,2019-03-01,1002,27,18.400000000000002
141747,81675,2019-03-31,1003,90,13.0
141874,81675,2019-03-20,1002,90,19.55
142083,54646,2019-03-28,1003,1185,13.0
142924,54646,2019-03-06,1000,945,13.0
143185,54646,2019-03-31,1002,735,23.0
143762,54646,2019-03-08,1000,1215,11.700000000000001
144161,54646,2019-03-16,1004,45,11.0
