purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
16016,28099,2020-12-12,1000,83,13.0
16031,28099,2020-12-20,1003,19,12.35
16300,28099,2020-12-19,1001,24,5.0
17119,28099,2020-12-20,1001,63,4.75
17137,28099,2020-12-30,1000,90,10.4
17201,28099,2020-12-25,1001,42,5.0
17441,28099,2020-12-11,1002,60,23.0
17660,28099,2020-12-23,1000,75,10.4
18196,28099,2020-12-01,1000,25,12.35
18332,28099,2020-12-05,1001,8,4.25
18604,28099,2020-12-30,1001,22,5.0
18792,28099,2020-12-21,1001,92,4.0
20157,54430,2020-12-02,1001,105,5.0
21299,54430,2020-12-26,1003,14,13.0
21425,54430,2020-12-06,1001,24,4.75
21567,54430,2020-12-20,1004,16,9.9
21970,54430,2020-12-08,1001,16,5.0
22097,54430,2020-12-21,1003,83,10.4
23730,71015,2020-12-19,1001,44,4.75
24316,71015,2020-12-22,1004,65,11.0
25936,71015,2020-12-29,1004,70,11.0
26397,71015,2020-12-18,1001,70,5.0
26549,71015,2020-12-22,1000,5,9.75
28145,79937,2020-12-14,1004,97,9.35
28613,79937,2020-12-12,1001,11,4.25
29593,79937,2020-12-10,1001,111,4.75
29679,79937,2020-12-30,1001,40,3.75
32569,1769,2020-12-05,1001,62,5.0
32913,1769,2020-12-08,1000,32,10.4
35692,80591,2020-12-21,1003,7,11.049999999999999
36713,68233,2020-12-30,1000,17,10.4
37902,68233,2020-12-15,1001,35,4.5
38030,68233,2020-12-12,1001,3,4.75
38066,68233,2020-12-04,1002,87,23.0
38491,68233,2020-12-06,1004,46,8.8
39310,68233,2020-12-21,1004,43,11.0
39534,68233,2020-12-14,1003,24,12.35
39868,89328,2020-12-22,1003,1746,10.4
40730,89328,2020-12-21,1003,1818,12.35
41743,89328,2020-12-14,1002,90,20.7
41786,89328,2020-12-22,1004,1008,10.45
42941,73767,2020-12-05,1003,103,13.0
43275,73767,2020-12-08,1001,90,4.0
43511,73767,2020-12-08,1004,102,8.25
43736,73767,2020-12-29,1001,92,3.75
43827,73767,2020-12-14,1004,77,11.0
44036,73767,2020-12-08,1000,93,13.0
44188,73767,2020-12-21,1001,62,4.75
44389,73767,2020-12-14,1003,2,11.700000000000001
44728,73767,2020-12-04,1001,8,5.0
45004,73965,2020-12-15,1001,43,4.0
45558,73965,2020-12-09,1004,83,11.0
46082,73965,2020-12-25,1003,48,13.0
46276,73965,2020-12-08,1004,58,11.0
46477,73965,2020-12-17,1001,21,3.75
47843,71047,2020-12-19,1000,37,9.75
47870,71047,2020-12-15,1001,27,5.0
48128,71047,2020-12-10,1001,85,4.0
49131,71047,2020-12-29,1001,82,3.75
49643,71047,2020-12-28,1004,41,10.45
49955,71047,2020-12-04,1001,27,4.0
50071,71047,2020-12-19,1001,40,5.0
50162,71047,2020-12-25,1004,100,11.0
50509,50489,2020-12-24,1003,84,13.0
50922,50489,2020-12-19,1000,105,9.75
51080,50489,2020-12-28,1003,91,13.0
52220,50489,2020-12-31,1003,60,11.049999999999999
54563,79731,2020-12-05,1004,98,8.8
54595,79731,2020-12-14,1001,46,3.75
55041,79731,2020-12-24,1001,111,4.75
55471,79731,2020-12-12,1000,39,13.0
55914,79731,2020-12-18,1001,76,4.75
56884,30421,2020-12-07,1001,3,5.0
57351,30421,2020-12-13,1000,13,13.0
57610,30421,2020-12-29,1004,104,11.0
57782,30421,2020-12-28,1004,83,11.0
58050,30421,2020-12-21,1000,43,13.0
58086,30421,2020-12-12,1000,76,13.0
58143,30421,2020-12-11,1004,46,10.45
58377,44736,2020-12-16,1003,107,12.35
58399,44736,2020-12-06,1001,51,5.0
59015,44736,2020-12-05,1001,79,5.0
59028,44736,2020-12-12,1001,92,4.75
59064,44736,2020-12-24,1003,54,13.0
59357,44736,2020-12-21,1001,90,4.5
59568,44736,2020-12-13,1001,43,4.25
60213,44736,2020-12-12,1004,62,9.9
60471,44736,2020-12-23,1001,19,4.25
60913,57940,2020-12-06,1001,61,4.25
61144,57940,2020-12-15,1004,64,11.0
61504,57940,2020-12-28,1002,50,23.0
61575,57940,2020-12-15,1004,79,8.8
62001,57940,2020-12-16,1004,90,11.0
62012,57940,2020-12-06,1002,7,21.849999999999998
62061,57940,2020-12-08,1003,56,13.0
62377,57940,2020-12-26,1001,13,4.75
63119,57940,2020-12-12,1001,90,4.5
63498,17791,2020-12-20,1000,54,13.0
64635,17791,2020-12-10,1004,43,8.25
64651,17791,2020-12-25,1001,75,3.75
65549,66567,2020-12-23,1004,65,8.8
66293,66567,2020-12-14,1003,32,13.0
67228,66567,2020-12-16,1001,108,3.75
67366,66567,2020-12-26,1001,61,4.25
67694,66567,2020-12-15,1002,60,23.0
68687,91057,2020-12-29,1003,320,13.0
68800,91057,2020-12-29,1004,848,10.45
69160,91057,2020-12-08,1000,336,13.0
70177,91057,2020-12-20,1000,1232,9.75
71700,192,2020-12-30,1000,11,13.0
73492,192,2020-12-24,1001,86,5.0
73562,192,2020-12-26,1001,92,5.0
74795,192,2020-12-30,1001,87,4.75
74826,192,2020-12-12,1000,18,12.35
74835,192,2020-12-20,1002,6,23.0
76144,49181,2020-12-27,1002,62,23.0
76200,49181,2020-12-13,1003,42,13.0
76220,49181,2020-12-15,1001,9,5.0
76324,49181,2020-12-26,1001,74,5.0
76558,49181,2020-12-11,1001,88,5.0
77336,49181,2020-12-01,1004,14,8.25
80747,7282,2020-12-04,1004,66,11.0
81345,7282,2020-12-02,1003,26,13.0
81607,7282,2020-12-23,1001,10,4.25
81963,6579,2020-12-04,1004,82,8.25
81980,6579,2020-12-18,1003,65,13.0
82378,6579,2020-12-29,1001,19,3.75
82634,6579,2020-12-14,1001,44,5.0
83034,6579,2020-12-27,1000,13,11.049999999999999
83119,6579,2020-12-04,1003,107,10.4
84303,6579,2020-12-29,1001,64,5.0
84757,87369,2020-12-30,1004,13,11.0
87411,87369,2020-12-28,1001,52,4.75
88060,67268,2020-12-26,1002,85,18.400000000000002
88183,67268,2020-12-12,1001,11,5.0
88591,67268,2020-12-07,1004,88,11.0
88617,67268,2020-12-09,1000,18,13.0
88726,67268,2020-12-20,1001,4,5.0
88900,67268,2020-12-21,1004,97,11.0
90538,30301,2020-12-13,1001,36,5.0
90867,30301,2020-12-06,1004,4,11.0
91972,30301,2020-12-01,1004,98,11.0
92114,30301,2020-12-05,1000,72,13.0
94234,60426,2020-12-13,1003,42,13.0
94605,60426,2020-12-10,1004,95,10.45
95018,60426,2020-12-15,1004,4,11.0
95127,60426,2020-12-27,1002,81,17.25
95649,60426,2020-12-04,1004,95,10.45
95698,60426,2020-12-18,1001,39,5.0
96026,60426,2020-12-04,1002,92,21.849999999999998
96219,60426,2020-12-20,1001,95,4.75
96879,39580,2020-12-27,1001,40,4.75
97958,39580,2020-12-08,1001,20,5.0
98054,39580,2020-12-09,1001,56,5.0
98259,39580,2020-12-22,1001,49,5.0
98578,39580,2020-12-26,1004,38,11.0
98609,39580,2020-12-22,1001,44,4.25
99033,39580,2020-12-27,1001,103,5.0
99109,39580,2020-12-20,1001,73,4.75
99346,31200,2020-12-28,1003,104,12.35
99638,31200,2020-12-31,1001,104,5.0
99732,31200,2020-12-03,1003,33,13.0
100790,31200,2020-12-18,1004,104,11.0
101597,31200,2020-12-26,1001,7,5.0
101856,31200,2020-12-24,1002,97,21.849999999999998
102312,31200,2020-12-19,1002,58,23.0
102557,31200,2020-12-22,1001,107,5.0
103791,95874,2020-12-14,1003,108,13.0
104212,95874,2020-12-28,1002,70,20.7
104877,95874,2020-12-25,1002,73,18.400000000000002
105248,95874,2020-12-03,1001,51,5.0
105296,95874,2020-12-30,1003,50,11.700000000000001
106745,73658,2020-12-11,1001,61,5.0
107141,73658,2020-12-07,1001,9,4.0
107663,73658,2020-12-15,1001,38,5.0
107944,73658,2020-12-01,1001,4,4.75
108016,73658,2020-12-26,1000,19,13.0
110627,98069,2020-12-15,1001,61,5.0
110966,98069,2020-12-29,1000,5,13.0
111089,98069,2020-12-09,1004,64,11.0
111220,98069,2020-12-06,1000,20,9.75
111464,98069,2020-12-31,1000,76,13.0
111852,71420,2020-12-11,1004,49,10.45
112344,71420,2020-12-25,1004,69,11.0
112539,71420,2020-12-19,1001,30,5.0
112942,71420,2020-12-10,1000,26,13.0
113042,71420,2020-12-03,1003,108,11.049999999999999
117716,79491,2020-12-20,1001,65,4.5
118895,79491,2020-12-09,1001,93,5.0
119334,79491,2020-12-04,1004,20,8.25
119977,79491,2020-12-16,1004,44,11.0
120086,79491,2020-12-12,1003,43,10.4
120621,79491,2020-12-30,1004,40,10.45
120624,79491,2020-12-15,1004,61,9.9
120961,92285,2020-12-03,1001,8,5.0
121228,92285,2020-12-24,1001,76,5.0
121783,92285,2020-12-19,1004,64,9.35
122027,92285,2020-12-24,1001,24,4.5
122804,92285,2020-12-25,1001,29,4.75
123415,92285,2020-12-01,1001,17,5.0
123575,92285,2020-12-14,1001,42,5.0
124669,1336,2020-12-15,1000,9,9.75
125355,1336,2020-12-08,1001,44,4.0
125624,1336,2020-12-06,1001,9,4.75
