13277,88836,2022-10-23,1002,10,19.55
13676,88836,2022-10-18,1001,42,4.75
13920,88836,2022-10-18,1002,76,20.7
14030,88836,2022-10-23,1003,89,9.75
14071,88836,2022-10-13,1003,31,10.4
14385,35781,2022-10-05,1003,54,11.049999999999999
14549,35781,2022-10-08,1001,44,5.0
14843,35781,2022-10-27,1001,14,4.75
14932,35781,2022-10-08,1001,5,5.0
15089,1319,2022-10-09,1001,46,5.0
15116,1319,2022-10-07,1001,29,5.0
15146,1319,2022-10-01,1003,26,10.4
15207,1319,2022-10-27,1003,29,11.700000000000001
15355,1319,2022-10-30,1004,10,10.45
15538,1319,2022-10-23,1003,57,12.35
15541,1319,2022-10-08,1004,78,11.0
15655,28099,2022-10-09,1000,95,13.0
16303,28099,2022-10-24,1001,76,5.0
16327,28099,2022-10-25,1001,88,5.0
16748,28099,2022-10-29,1003,49,13.0
16886,28099,2022-10-01,1000,32,13.0
17264,28099,2022-10-26,1004,19,9.35
18098,28099,2022-10-28,1003,59,12.35
18968,18142,2022-10-17,1002,93,20.7
19018,18142,2022-10-25,1004,81,8.25
19136,18142,2022-10-20,1001,39,5.0
19244,18142,2022-10-25,1001,56,5.0
19259,18142,2022-10-26,1002,71,23.0
19291,18142,2022-10-19,1004,30,11.0
19368,18142,2022-10-18,1001,77,4.5
19429,18142,2022-10-24,1001,34,3.75
19430,18142,2022-10-18,1004,59,11.0
19595,18142,2022-10-26,1001,11,5.0
19853,54430,2022-10-30,1001,92,4.0
20428,54430,2022-10-07,1000,17,13.0
20720,54430,2022-10-22,1003,83,13.0
21203,54430,2022-10-17,1004,11,8.8
21245,54430,2022-10-01,1000,12,11.700000000000001
21898,54430,2022-10-22,1002,54,23.0
22104,54430,2022-10-02,1003,76,11.049999999999999
22522,42192,2022-10-27,1001,23,4.25
22554,42192,2022-10-10,1001,51,5.0
22563,42192,2022-10-10,1001,72,3.75
22870,42192,2022-10-12,1001,19,4.5
23039,42192,2022-10-02,1004,38,11.0
23170,42192,2022-10-20,1004,86,9.35
23282,42192,2022-10-13,1003,61,9.75
23401,42192,2022-10-01,1000,4,13.0
23535,42192,2022-10-19,1002,44,23.0
23548,42192,2022-10-21,1002,42,23.0
23623,71015,2022-10-17,1002,86,23.0
23758,71015,2022-10-31,1001,64,4.75
24547,71015,2022-10-21,1004,15,9.9
25336,71015,2022-10-31,1000,90,13.0
25390,71015,2022-10-09,1003,65,12.35
25550,71015,2022-10-29,1004,23,11.0
26322,71015,2022-10-18,1003,79,13.0
27315,79937,2022-10-06,1001,45,5.0
27356,79937,2022-10-06,1001,51,5.0
28002,79937,2022-10-06,1004,52,8.25
28138,79937,2022-10-08,1001,33,4.0
28332,79937,2022-10-08,1001,6,4.75
28727,79937,2022-10-30,1001,21,5.0
29280,79937,2022-10-01,1000,38,9.75
29452,79937,2022-10-05,1000,53,11.700000000000001
30426,54056,2022-10-29,1003,9,11.700000000000001
30617,54056,2022-10-04,1001,93,4.25
30809,54056,2022-10-29,1001,45,4.25
30924,54056,2022-10-15,1001,12,4.75
30968,54056,2022-10-11,1001,15,4.75
31071,54056,2022-10-29,1003,67,11.700000000000001
31288,54056,2022-10-19,1002,28,23.0
31343,54056,2022-10-05,1000,86,10.4
31777,1769,2022-10-12,1001,10,4.25
31799,1769,2022-10-19,1001,7,5.0
32901,1769,2022-10-24,1004,75,8.8
33188,1769,2022-10-16,1001,10,5.0
33706,1769,2022-10-10,1001,91,5.0
33847,63821,2022-10-05,1003,29,13.0
33898,63821,2022-10-21,1004,33,8.25
33970,63821,2022-10-21,1001,2,4.75
34058,63821,2022-10-06,1001,58,5.0
34141,63821,2022-10-18,1001,25,5.0
34175,63821,2022-10-04,1001,77,5.0
34329,63821,2022-10-05,1001,24,4.0
34334,63821,2022-10-09,1001,80,5.0
34343,63821,2022-10-29,1003,26,9.75
34353,63821,2022-10-21,1001,51,5.0
34368,63821,2022-10-26,1004,73,9.35
34417,63821,2022-10-12,1000,27,13.0
34647,80591,2022-10-27,1001,25,5.0
35411,80591,2022-10-28,1000,26,10.4
35515,80591,2022-10-01,1001,94,5.0
35525,80591,2022-10-26,1001,5,5.0
36048,80591,2022-10-22,1001,57,5.0
36058,80591,2022-10-11,1004,45,11.0
36150,80591,2022-10-08,1001,37,4.0
36302,68233,2022-10-30,1002,89,23.0
36634,68233,2022-10-09,1001,75,5.0
36759,68233,2022-10-13,1001,39,3.75
38121,68233,2022-10-10,1004,77,9.9
38446,68233,2022-10-31,1001,79,4.75
39242,68233,2022-10-06,1004,20,8.8
39772,68233,2022-10-18,1001,81,5.0
40497,89328,2022-10-13,1002,1422,19.55
41062,89328,2022-10-30,1004,504,11.0
