purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
14197,35781,2022-11-01,1000,96,13.0
15091,1319,2022-11-06,1004,244,11.0
15303,1319,2022-11-01,1002,180,20.7
15360,1319,2022-11-07,1002,144,21.849999999999998
17290,28099,2022-11-01,1001,128,5.0
18923,18142,2022-11-06,1004,368,10.45
19283,18142,2022-11-01,1004,28,10.45
19328,18142,2022-11-03,1000,208,13.0
20947,54430,2022-11-02,1000,220,10.4
21825,54430,2022-11-03,1004,120,11.0
22797,42192,2022-11-01,1001,96,5.0
23853,71015,2022-11-02,1001,192,5.0
24912,71015,2022-11-04,1000,136,12.35
24985,71015,2022-11-02,1001,116,4.75
31039,54056,2022-11-07,1000,76,12.35
31656,1769,2022-11-06,1004,336,8.25
32001,1769,2022-11-06,1004,12,11.0
32956,1769,2022-11-06,1004,104,11.0
33424,1769,2022-11-02,1004,48,11.0
33479,1769,2022-11-04,1001,32,4.0
33921,63821,2022-11-07,1003,196,11.700000000000001
34045,63821,2022-11-01,1003,40,11.700000000000001
34123,63821,2022-11-07,1001,236,3.75
34473,63821,2022-11-02,1001,360,3.75
36482,68233,2022-11-06,1000,116,11.700000000000001
36867,68233,2022-11-05,1002,236,23.0
38855,68233,2022-11-06,1000,236,13.0
40586,89328,2022-11-06,1002,5544,19.55
42032,89328,2022-11-07,1004,6408,11.0
42058,8748,2022-11-05,1004,184,9.9
42136,8748,2022-11-04,1001,248,4.5
42220,8748,2022-11-04,1000,160,11.700000000000001
42376,8748,2022-11-06,1000,348,11.049999999999999
47549,71047,2022-11-02,1001,256,4.25
49978,71047,2022-11-07,1003,16,13.0
51025,50489,2022-11-02,1001,376,4.5
53863,79731,2022-11-01,1000,164,12.35
53872,79731,2022-11-06,1001,12,3.75
56590,30421,2022-11-03,1001,16,5.0
56795,30421,2022-11-02,1004,68,11.0
57652,30421,2022-11-05,1000,188,13.0
57863,30421,2022-11-03,1001,204,5.0
58164,30421,2022-11-06,1001,244,3.75
60535,44736,2022-11-06,1001,320,5.0
60870,57940,2022-11-06,1004,372,11.0
61170,57940,2022-11-06,1004,40,11.0
61619,57940,2022-11-07,1001,192,4.75
62771,57940,2022-11-03,1003,264,13.0
64539,17791,2022-11-03,1001,208,5.0
69784,91057,2022-11-07,1003,6080,13.0
76013,49181,2022-11-07,1001,400,5.0
76132,49181,2022-11-04,1001,212,3.75
79118,77215,2022-11-04,1000,216,10.4
81480,7282,2022-11-03,1000,364,9.75
88204,67268,2022-11-05,1000,124,10.4
91144,30301,2022-11-04,1004,180,11.0
92725,87074,2022-11-04,1003,1680,11.700000000000001
93545,87074,2022-11-02,1000,1340,12.35
98418,39580,2022-11-06,1000,316,13.0
105214,95874,2022-11-06,1000,112,11.049999999999999
105746,67387,2022-11-02,1001,364,3.75
105789,67387,2022-11-02,1001,24,4.5
108581,73658,2022-11-04,1004,32,11.0
109631,96068,2022-11-03,1003,236,11.700000000000001
109723,96068,2022-11-06,1004,296,11.0
110181,98069,2022-11-03,1004,276,9.9
111283,98069,2022-11-04,1000,136,11.049999999999999
113157,71420,2022-11-03,1004,272,11.0
113283,71420,2022-11-06,1004,320,9.35
114376,71420,2022-11-06,1001,188,5.0
115581,82402,2022-11-06,1004,40,8.25
116652,60224,2022-11-06,1001,8,4.25
119157,79491,2022-11-04,1004,76,8.8
120593,79491,2022-11-06,1000,8,12.35
121376,92285,2022-11-07,1004,316,9.9
123361,92285,2022-11-02,1001,372,4.0
129040,49193,2022-11-01,1001,168,5.0
129048,49193,2022-11-04,1004,8,8.8
129605,49193,2022-11-03,1000,336,10.4
132478,25901,2022-11-06,1001,320,5.0
134856,95589,2022-11-03,1004,100,11.0
139198,81675,2022-11-01,1001,368,4.25
139762,81675,2022-11-04,1000,72,9.75
144727,54646,2022-11-01,1001,1560,4.5
146075,71129,2022-11-02,1004,8,11.0
146679,71129,2022-11-06,1000,44,10.4
147899,71129,2022-11-03,1004,212,11.0
148613,84293,2022-11-04,1003,168,11.049999999999999
148776,84293,2022-11-04,1001,124,5.0
148816,84293,2022-11-04,1004,360,11.0
150515,36867,2022-11-04,1000,12,12.35
152018,10038,2022-11-03,1003,232,11.700000000000001
155455,50007,2022-11-06,1004,136,11.0
159727,97546,2022-11-03,1001,384,5.0
159762,97546,2022-11-01,1001,244,4.0
164863,41519,2022-11-04,1000,276,10.4
168797,88091,2022-11-01,1001,276,5.0
170819,44104,2022-11-01,1002,156,23.0
172320,83922,2022-11-07,1004,252,10.45
172693,83922,2022-11-05,1000,192,13.0
175174,13681,2022-11-05,1000,48,10.4
175649,85071,2022-11-07,1001,92,4.75
177656,85071,2022-11-02,1001,76,4.75
181184,78761,2022-11-04,1003,380,11.700000000000001
181367,78761,2022-11-06,1001,160,4.25
183378,11716,2022-11-06,1000,576,13.0
184029,54833,2022-11-03,1001,112,5.0
184205,54833,2022-11-03,1004,48,9.9
185159,69472,2022-11-03,1002,1584,23.0
188433,6508,2022-11-03,1001,248,4.5
189747,28638,2022-11-05,1004,56,8.8
190490,28638,2022-11-02,1001,268,5.0
191400,99041,2022-11-04,1002,3920,23.0
191885,99041,2022-11-01,1002,448,23.0
193214,99041,2022-11-02,1003,2408,13.0
199523,8181,2022-11-03,1002,396,21.849999999999998
201889,60391,2022-11-05,1004,264,10.45
203237,60391,2022-11-02,1001,344,3.75
204487,54940,2022-11-06,1001,180,5.0
207518,54940,2022-11-04,1001,200,5.0
209158,39775,2022-11-07,1000,2160,13.0
215126,61023,2022-11-03,1003,1848,11.049999999999999
215402,61023,2022-11-05,1003,768,13.0
218230,34883,2022-11-01,1001,172,4.25
219911,77649,2022-11-05,1002,56,23.0
220848,51268,2022-11-04,1000,4704,12.35
222266,51268,2022-11-07,1000,4128,11.049999999999999
225759,1606,2022-11-05,1001,156,5.0
229582,72658,2022-11-03,1001,300,5.0
231533,72658,2022-11-05,1001,92,4.25
234259,68560,2022-11-02,1000,32,13.0
