16994,28099,2018-10-25,1000,58,13.0
23738,71015,2018-10-16,1004,88,11.0
23995,71015,2018-10-22,1001,74,5.0
24463,71015,2018-10-03,1002,45,17.25
25086,71015,2018-10-01,1001,87,5.0
25308,71015,2018-10-24,1001,11,4.5
25914,71015,2018-10-08,1003,68,13.0
26701,79937,2018-10-29,1003,63,13.0
36444,68233,2018-10-03,1001,47,5.0
36697,68233,2018-10-19,1004,65,10.45
36742,68233,2018-10-26,1001,85,5.0
37837,68233,2018-10-06,1001,90,5.0
37884,68233,2018-10-29,1000,57,13.0
38276,68233,2018-10-23,1001,73,5.0
38867,68233,2018-10-23,1001,8,4.75
39206,68233,2018-10-03,1001,34,5.0
39330,68233,2018-10-06,1001,23,5.0
39698,68233,2018-10-19,1001,88,3.75
47291,71047,2018-10-31,1003,56,13.0
47668,71047,2018-10-02,1004,36,11.0
48036,71047,2018-10-23,1001,42,3.75
49113,71047,2018-10-06,1001,91,5.0
49334,71047,2018-10-21,1000,17,13.0
49984,71047,2018-10-13,1001,67,4.75
50287,71047,2018-10-26,1001,20,5.0
54233,79731,2018-10-09,1002,56,23.0
54282,79731,2018-10-05,1001,90,4.5
54439,79731,2018-10-07,1001,65,4.5
54525,79731,2018-10-20,1001,11,4.0
55360,79731,2018-10-15,1001,23,5.0
55426,79731,2018-10-31,1001,45,5.0
55787,79731,2018-10-11,1004,46,10.45
55835,79731,2018-10-01,1000,34,13.0
56422,79731,2018-10-24,1001,31,5.0
65795,66567,2018-10-02,1004,38,11.0
65873,66567,2018-10-28,1001,92,4.75
66203,66567,2018-10-01,1003,89,13.0
66813,66567,2018-10-31,1003,16,13.0
67177,66567,2018-10-14,1001,90,5.0
67578,66567,2018-10-05,1004,38,8.25
67730,66567,2018-10-14,1001,31,3.75
68001,66567,2018-10-19,1000,50,13.0
68259,66567,2018-10-28,1004,5,11.0
68305,66567,2018-10-08,1000,79,13.0
68807,91057,2018-10-15,1002,624,18.400000000000002
69837,91057,2018-10-01,1002,176,23.0
70675,91057,2018-10-18,1000,272,13.0
70958,91057,2018-10-21,1003,1488,13.0
71420,91057,2018-10-25,1000,224,13.0
72805,192,2018-10-01,1001,68,5.0
73173,192,2018-10-25,1003,41,9.75
74010,192,2018-10-28,1001,90,4.0
74407,192,2018-10-03,1004,73,8.8
74532,192,2018-10-30,1001,57,5.0
75372,192,2018-10-03,1004,45,11.0
75498,49181,2018-10-27,1000,80,13.0
75963,49181,2018-10-29,1002,37,18.400000000000002
75992,49181,2018-10-14,1002,88,21.849999999999998
76709,49181,2018-10-18,1001,33,5.0
77638,49181,2018-10-15,1001,91,5.0
90289,30301,2018-10-31,1003,40,13.0
91856,30301,2018-10-08,1001,12,5.0
92567,30301,2018-10-22,1000,68,10.4
92606,30301,2018-10-07,1001,29,3.75
99316,31200,2018-10-29,1002,19,23.0
99463,31200,2018-10-01,1004,61,11.0
99646,31200,2018-10-20,1003,26,10.4
101054,31200,2018-10-29,1003,61,13.0
101063,31200,2018-10-04,1000,32,13.0
101115,31200,2018-10-20,1000,3,13.0
101377,31200,2018-10-08,1001,75,3.75
101763,31200,2018-10-12,1003,74,13.0
102289,31200,2018-10-10,1004,86,8.8
112249,71420,2018-10-05,1001,21,4.5
112556,71420,2018-10-07,1003,4,10.4
112689,71420,2018-10-20,1004,95,11.0
113584,71420,2018-10-08,1004,42,8.25
113775,71420,2018-10-11,1001,77,3.75
114466,71420,2018-10-12,1004,4,8.25
114898,71420,2018-10-06,1003,92,13.0
117462,79491,2018-10-23,1001,41,3.75
117638,79491,2018-10-27,1002,44,23.0
117775,79491,2018-10-05,1000,13,9.75
117796,79491,2018-10-05,1001,48,3.75
117873,79491,2018-10-24,1004,8,11.0
118286,79491,2018-10-10,1000,45,13.0
119227,79491,2018-10-11,1000,21,12.35
119898,79491,2018-10-18,1001,44,4.0
119971,79491,2018-10-23,1001,21,4.5
120141,79491,2018-10-30,1003,81,13.0
121990,92285,2018-10-13,1001,43,3.75
122693,92285,2018-10-08,1004,50,11.0
122823,92285,2018-10-05,1001,56,5.0
123390,92285,2018-10-11,1004,59,10.45
123419,92285,2018-10-08,1003,62,13.0
124116,92285,2018-10-04,1003,19,11.700000000000001
124851,1336,2018-10-09,1004,14,8.25
125317,1336,2018-10-05,1000,37,13.0
125841,1336,2018-10-06,1001,64,5.0
126843,1336,2018-10-31,1003,57,12.35
127028,1336,2018-10-26,1000,70,13.0
127451,1336,2018-10-20,1003,46,12.35
127642,1336,2018-10-31,1004,64,9.35
127656,1336,2018-10-14,1003,80,10.4
129986,25901,2018-10-24,1001,36,5.0
130340,25901,2018-10-16,1001,20,3.75
130441,25901,2018-10-07,1000,83,13.0
131842,25901,2018-10-18,1004,28,11.0
131902,25901,2018-10-24,1000,43,9.75
133131,25901,2018-10-15,1000,85,12.35
133210,25901,2018-10-30,1001,60,5.0
133362,25901,2018-10-04,1001,84,4.75
135602,11683,2018-10-26,1004,31,10.45
