16426,28099,2019-07-07,1001,65,5.0
16464,28099,2019-07-09,1001,6,5.0
18388,28099,2019-07-04,1004,25,11.0
18623,28099,2019-07-17,1000,21,10.4
18849,28099,2019-07-26,1001,52,4.25
19633,54430,2019-07-26,1001,69,4.0
20608,54430,2019-07-31,1001,40,5.0
21543,54430,2019-07-19,1004,40,11.0
21948,54430,2019-07-23,1001,43,5.0
24256,71015,2019-07-15,1003,3,13.0
25163,71015,2019-07-26,1002,17,21.849999999999998
25624,71015,2019-07-01,1001,28,4.75
25879,71015,2019-07-21,1001,39,5.0
26596,79937,2019-07-27,1001,9,5.0
26634,79937,2019-07-23,1003,15,13.0
27135,79937,2019-07-01,1000,33,12.35
27386,79937,2019-07-26,1001,71,5.0
29122,79937,2019-07-22,1000,78,13.0
36368,68233,2019-07-17,1003,58,11.049999999999999
37643,68233,2019-07-05,1001,33,4.0
37698,68233,2019-07-26,1002,17,23.0
38173,68233,2019-07-05,1004,78,11.0
38241,68233,2019-07-14,1001,5,5.0
38673,68233,2019-07-15,1004,33,8.25
39428,68233,2019-07-20,1003,35,13.0
39487,68233,2019-07-18,1001,89,5.0
47016,71047,2019-07-02,1000,58,13.0
47164,71047,2019-07-19,1004,36,11.0
48359,71047,2019-07-23,1001,81,5.0
49577,71047,2019-07-20,1003,16,13.0
53500,79731,2019-07-16,1004,14,8.25
54452,79731,2019-07-07,1000,10,13.0
54617,79731,2019-07-24,1000,4,13.0
54965,79731,2019-07-26,1004,60,8.8
55280,79731,2019-07-11,1001,26,5.0
56249,79731,2019-07-03,1003,12,13.0
58416,44736,2019-07-26,1001,2,5.0
58643,44736,2019-07-09,1004,74,11.0
58800,44736,2019-07-17,1001,40,3.75
59094,44736,2019-07-14,1001,18,4.75
59746,44736,2019-07-08,1002,7,23.0
60217,44736,2019-07-22,1003,81,13.0
60481,44736,2019-07-22,1004,31,9.9
61418,57940,2019-07-03,1001,28,4.5
61435,57940,2019-07-19,1001,54,5.0
61590,57940,2019-07-22,1001,64,4.0
61605,57940,2019-07-16,1004,1,11.0
61673,57940,2019-07-08,1004,2,11.0
61936,57940,2019-07-14,1004,38,11.0
65492,66567,2019-07-04,1000,53,13.0
65621,66567,2019-07-19,1001,57,5.0
66354,66567,2019-07-01,1003,59,13.0
67124,66567,2019-07-29,1003,39,13.0
67223,66567,2019-07-01,1001,65,4.75
68995,91057,2019-07-23,1003,1408,12.35
69487,91057,2019-07-05,1000,1152,12.35
70289,91057,2019-07-18,1000,1408,12.35
71018,91057,2019-07-12,1002,640,19.55
71404,91057,2019-07-20,1003,560,13.0
72139,192,2019-07-20,1004,78,8.25
72474,192,2019-07-31,1001,52,5.0
73240,192,2019-07-27,1000,20,13.0
73644,192,2019-07-29,1000,6,13.0
73660,192,2019-07-27,1004,28,8.25
74084,192,2019-07-27,1001,59,3.75
74178,192,2019-07-03,1001,88,4.0
75033,192,2019-07-05,1001,50,5.0
75961,49181,2019-07-13,1001,64,5.0
