purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
16979,28099,2020-09-29,1001,30,3.75
17193,28099,2020-09-16,1004,43,11.0
17549,28099,2020-09-05,1000,59,10.4
17782,28099,2020-09-23,1001,74,5.0
17788,28099,2020-09-07,1001,69,4.25
17866,28099,2020-09-23,1001,42,5.0
20004,54430,2020-09-03,1001,25,5.0
20518,54430,2020-09-25,1004,7,8.8
21304,54430,2020-09-28,1000,10,13.0
21651,54430,2020-09-27,1001,34,5.0
21879,54430,2020-09-14,1001,5,5.0
21881,54430,2020-09-01,1001,46,4.25
21964,54430,2020-09-25,1001,32,4.25
21975,54430,2020-09-07,1002,85,18.400000000000002
22331,54430,2020-09-09,1004,46,8.25
23749,71015,2020-09-24,1004,82,11.0
24168,71015,2020-09-30,1004,40,11.0
24418,71015,2020-09-22,1004,29,11.0
24487,71015,2020-09-18,1004,23,9.35
24959,71015,2020-09-01,1001,19,5.0
24997,71015,2020-09-08,1003,20,13.0
25090,71015,2020-09-26,1002,59,23.0
25845,71015,2020-09-20,1001,41,5.0
26084,71015,2020-09-09,1000,88,11.700000000000001
26996,79937,2020-09-02,1003,49,13.0
27339,79937,2020-09-30,1004,42,8.25
28207,79937,2020-09-28,1004,10,11.0
29242,79937,2020-09-22,1003,68,13.0
29406,79937,2020-09-21,1001,53,5.0
29412,79937,2020-09-27,1003,33,13.0
31864,1769,2020-09-27,1000,51,11.049999999999999
32192,1769,2020-09-26,1000,92,11.700000000000001
32323,1769,2020-09-11,1002,27,23.0
32523,1769,2020-09-05,1004,49,11.0
33055,1769,2020-09-05,1004,80,9.9
33244,1769,2020-09-27,1001,51,5.0
34717,80591,2020-09-30,1000,84,12.35
34978,80591,2020-09-02,1000,14,13.0
35217,80591,2020-09-02,1001,42,4.5
35793,80591,2020-09-10,1001,46,4.5
37089,68233,2020-09-13,1004,37,9.9
38356,68233,2020-09-10,1001,28,5.0
38553,68233,2020-09-11,1001,32,4.25
