purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
13443,88836,2021-09-06,1001,52,4.0
13584,88836,2021-09-24,1001,30,5.0
13996,88836,2021-09-25,1001,62,4.5
14146,88836,2021-09-11,1001,84,4.25
15836,28099,2021-09-17,1001,69,5.0
16173,28099,2021-09-28,1001,38,3.75
17912,28099,2021-09-23,1003,89,12.35
17985,28099,2021-09-30,1002,14,23.0
18419,28099,2021-09-30,1003,93,11.700000000000001
20770,54430,2021-09-28,1001,62,5.0
21399,54430,2021-09-17,1003,18,12.35
22635,42192,2021-09-19,1001,80,3.75
22817,42192,2021-09-04,1001,25,4.5
23136,42192,2021-09-09,1001,59,4.5
23288,42192,2021-09-28,1001,63,4.0
23295,42192,2021-09-30,1001,15,5.0
23981,71015,2021-09-09,1001,66,4.5
24175,71015,2021-09-01,1004,64,8.8
25106,71015,2021-09-17,1003,66,9.75
25462,71015,2021-09-14,1000,35,13.0
25888,71015,2021-09-03,1000,1,13.0
26482,71015,2021-09-26,1003,47,12.35
26940,79937,2021-09-24,1001,93,5.0
27189,79937,2021-09-13,1004,64,8.25
27464,79937,2021-09-22,1001,36,5.0
28298,79937,2021-09-19,1001,34,4.0
28564,79937,2021-09-25,1001,25,3.75
29103,79937,2021-09-22,1003,28,13.0
29257,79937,2021-09-16,1001,71,5.0
29491,79937,2021-09-03,1000,23,13.0
30524,54056,2021-09-06,1004,24,11.0
30581,54056,2021-09-28,1000,75,10.4
32299,1769,2021-09-02,1000,18,13.0
32688,1769,2021-09-26,1002,35,23.0
33063,1769,2021-09-17,1003,46,11.700000000000001
33153,1769,2021-09-07,1001,26,4.25
33759,1769,2021-09-16,1000,81,9.75
34574,80591,2021-09-03,1000,39,10.4
34685,80591,2021-09-22,1000,28,13.0
34829,80591,2021-09-18,1003,73,11.049999999999999
34876,80591,2021-09-24,1001,60,4.5
35270,80591,2021-09-18,1003,35,11.700000000000001
35424,80591,2021-09-05,1001,2,5.0
35703,80591,2021-09-13,1001,20,5.0
35924,80591,2021-09-29,1001,63,5.0
36188,68233,2021-09-18,1004,67,11.0
37518,68233,2021-09-06,1002,53,23.0
37727,68233,2021-09-25,1001,67,3.75
38020,68233,2021-09-28,1001,60,3.75
38685,68233,2021-09-07,1003,57,13.0
39620,68233,2021-09-16,1001,54,4.75
39989,89328,2021-09-19,1002,72,17.25
40203,89328,2021-09-11,1000,360,10.4
40462,89328,2021-09-21,1000,792,10.4
40851,89328,2021-09-15,1004,90,9.35
