purch_id,cust_id,purch_date,product_id,quantity,unit_net_price
15899,28099,2019-02-01,1002,54,23.0
17554,28099,2019-02-04,1001,85,5.0
18576,28099,2019-02-17,1004,19,11.0
18750,28099,2019-02-10,1004,24,11.0
24245,71015,2019-02-11,1001,43,5.0
25721,71015,2019-02-07,1003,79,11.049999999999999
25742,71015,2019-02-13,1001,42,5.0
25855,71015,2019-02-24,1001,84,5.0
25946,71015,2019-02-02,1004,45,11.0
26150,71015,2019-02-09,1001,39,5.0
26235,71015,2019-02-17,1001,55,5.0
26505,71015,2019-02-27,1003,16,13.0
26965,79937,2019-02-12,1002,12,18.400000000000002
27174,79937,2019-02-13,1001,11,5.0
27663,79937,2019-02-18,1000,57,11.049999999999999
28754,79937,2019-02-17,1004,48,11.0
29835,79937,2019-02-07,1004,86,9.9
36236,68233,2019-02-12,1000,36,11.700000000000001
37047,68233,2019-02-19,1003,52,13.0
37292,68233,2019-02-02,1001,72,4.25
38413,68233,2019-02-13,1004,85,8.25
39347,68233,2019-02-07,1001,60,4.0
46653,71047,2019-02-26,1001,3,4.5
47995,71047,2019-02-04,1001,53,4.0
48050,71047,2019-02-19,1002,24,23.0
49396,71047,2019-02-22,1004,86,8.8
54623,79731,2019-02-02,1001,64,3.75
55035,79731,2019-02-10,1001,9,4.5
55890,79731,2019-02-24,1001,28,5.0
56070,79731,2019-02-18,1001,29,3.75
56199,79731,2019-02-26,1000,66,13.0
65591,66567,2019-02-11,1004,34,11.0
66024,66567,2019-02-04,1004,50,10.45
66500,66567,2019-02-24,1001,7,5.0
66960,66567,2019-02-27,1001,11,5.0
67104,66567,2019-02-22,1001,34,5.0
67801,66567,2019-02-02,1003,96,13.0
67916,66567,2019-02-28,1001,15,5.0
67937,66567,2019-02-17,1002,37,23.0
68105,66567,2019-02-17,1000,44,11.049999999999999
68520,91057,2019-02-07,1000,1456,10.4
68889,91057,2019-02-15,1002,1104,18.400000000000002
70418,91057,2019-02-27,1000,128,10.4
70700,91057,2019-02-14,1003,688,13.0
71156,91057,2019-02-17,1004,544,8.25
72331,192,2019-02-03,1004,92,9.9
72432,192,2019-02-27,1001,97,3.75
73381,192,2019-02-16,1001,11,4.75
73791,192,2019-02-04,1000,49,9.75
74400,192,2019-02-28,1003,27,10.4
74533,192,2019-02-25,1000,66,13.0
74962,192,2019-02-22,1004,14,11.0
76602,49181,2019-02-22,1004,39,10.45
76888,49181,2019-02-09,1004,35,9.9
79762,7282,2019-02-21,1002,24,17.25
79910,7282,2019-02-11,1004,60,11.0
80452,7282,2019-02-23,1002,39,17.25
80897,7282,2019-02-23,1001,62,5.0
81216,7282,2019-02-17,1001,28,5.0
81675,7282,2019-02-07,1001,2,4.25
85408,87369,2019-02-27,1004,87,11.0
85765,87369,2019-02-19,1000,59,11.700000000000001
86278,87369,2019-02-01,1004,40,11.0
86967,87369,2019-02-04,1000,10,10.4
90636,30301,2019-02-02,1003,65,13.0
90682,30301,2019-02-15,1004,18,11.0
90767,30301,2019-02-20,1003,72,13.0
95130,60426,2019-02-22,1001,82,4.0
95364,60426,2019-02-23,1001,2,5.0
96237,60426,2019-02-20,1001,77,4.5
96479,60426,2019-02-24,1001,62,5.0
100167,31200,2019-02-22,1000,33,12.35
102092,31200,2019-02-27,1003,87,13.0
102320,31200,2019-02-03,1001,60,4.25
102533,31200,2019-02-25,1003,94,12.35
102676,31200,2019-02-09,1002,41,23.0
114598,71420,2019-02-11,1004,65,11.0
117443,79491,2019-02-04,1001,63,5.0
118164,79491,2019-02-07,1001,87,4.5
118801,79491,2019-02-12,1001,55,3.75
119259,79491,2019-02-06,1001,80,4.25
119687,79491,2019-02-21,1002,42,19.55
120700,92285,2019-02-14,1003,83,13.0
120752,92285,2019-02-17,1004,75,8.8
121320,92285,2019-02-02,1001,27,5.0
122019,92285,2019-02-10,1003,17,12.35
122269,92285,2019-02-27,1001,16,4.5
123086,92285,2019-02-02,1003,67,13.0
123375,92285,2019-02-09,1001,32,3.75
125190,1336,2019-02-08,1001,6,4.75
125747,1336,2019-02-28,1001,19,4.5
126349,1336,2019-02-20,1004,98,11.0
126383,1336,2019-02-18,1004,4,10.45
126742,1336,2019-02-05,1001,5,4.0
130388,25901,2019-02-01,1000,17,13.0
